,Player,Year,Pos,Cat_POS,Team,BaseSalary,SigningBonus,Cap Hit,Salary%,Conf,Division,Wins,Losses,Ties,Win %,Div_Rank,Scored,Allowed,Net,SOV,SOS,Playoff,Won Superbowl
8701,Trey Burton,2015,TE,Offense,PHI,510000,2500,512500,0.003,NFC,NFC East,7,9,0,0.4375,2,377,430,-53,0.473214,0.507812,No,No
8702,Christian Jones,2015,ILB,Defense,CHI,510000,2333,512333,0.004,NFC,NFC North,6,10,0,0.375,4,335,397,-62,0.46875,0.546875,No,No
8703,Zach Kerr,2015,DE,Defense,IND,510000,2000,512000,0.003,AFC,AFC South,8,8,0,0.5,2,333,408,-75,0.40625,0.5,No,No
8704,Kasim Edebali,2015,OLB,Defense,NO,510000,2000,512000,0.004,NFC,NFC South,7,9,0,0.4375,3,408,476,-68,0.401786,0.503906,No,No
8705,Jayrone Elliott,2015,OLB,Defense,GB,510000,1666,511666,0.003,NFC,NFC North,10,6,0,0.625,2,368,323,45,0.45,0.53125,Yes,No
8706,Brian Dixon,2015,CB,Defense,NO,510000,1666,511666,0.004,NFC,NFC South,7,9,0,0.4375,3,408,476,-68,0.401786,0.503906,No,No
8707,Allen Hurns,2015,WR,Offense,JAX,510000,1666,511666,0.003,AFC,AFC South,5,11,0,0.3125,3,376,448,-72,0.375,0.472656,No,No
8708,Tyler Shatley,2015,G,Offense,JAX,510000,1666,511666,0.003,AFC,AFC South,5,11,0,0.3125,3,376,448,-72,0.375,0.472656,No,No
8709,Damien Williams,2015,RB,Offense,MIA,510000,1666,511666,0.003,AFC,AFC East,6,10,0,0.375,4,310,389,-79,0.46875,0.46875,No,No
8710,Mike Pennel,2015,DE,Defense,GB,510000,1166,511166,0.003,NFC,NFC North,10,6,0,0.625,2,368,323,45,0.45,0.53125,Yes,No
8711,Juwan Thompson,2015,RB,Offense,DEN,510000,1166,511166,0.003,AFC,AFC West,12,4,0,0.75,1,355,296,59,0.479167,0.5,Yes,Yes
8712,Brock Coyle,2015,ILB,Defense,SEA,510000,1000,511000,0.003,NFC,NFC West,10,6,0,0.625,2,423,277,146,0.43125,0.519531,Yes,No
8713,Zach Orr,2015,ILB,Defense,BAL,510000,1000,511000,0.004,AFC,AFC North,5,11,0,0.3125,3,328,401,-73,0.425,0.507812,No,No
8714,Cairo Santos,2015,K,Special Teams,KC,510000,666,510666,0.004,AFC,AFC West,11,5,0,0.6875,2,405,287,118,0.431818,0.496094,Yes,No
8715,Chandler Catanzaro,2015,K,Special Teams,ARI,510000,500,510500,0.003,NFC,NFC West,13,3,0,0.8125,1,489,313,176,0.456731,0.476562,Yes,No
8716,Brent Urban,2015,DE,Defense,BAL,435000,75146,510146,0.004,AFC,AFC North,5,11,0,0.3125,3,328,401,-73,0.425,0.507812,No,No
8717,Nevin Lawson,2015,CB,Defense,DET,435000,75146,510146,0.004,NFC,NFC North,7,9,0,0.4375,3,358,400,-42,0.428571,0.535156,No,No
8718,Colton Schmidt,2015,P,Special Teams,BUF,510000,0,510000,0.004,AFC,AFC East,8,8,0,0.5,3,379,359,20,0.4375,0.507812,No,No
8719,Taylor Gabriel,2015,WR,Offense,CLE,510000,0,510000,0.003,AFC,AFC North,3,13,0,0.1875,4,278,432,-154,0.270833,0.53125,No,No
8720,K'Waun Williams,2015,CB,Defense,CLE,510000,0,510000,0.003,AFC,AFC North,3,13,0,0.1875,4,278,432,-154,0.270833,0.53125,No,No
8721,Lamin Barrow,2015,ILB,Defense,CHI,510000,0,510000,0.004,NFC,NFC North,6,10,0,0.375,4,335,397,-62,0.46875,0.546875,No,No
8722,Marcus Burley,2015,CB,Defense,SEA,510000,0,510000,0.003,NFC,NFC West,10,6,0,0.625,2,423,277,146,0.43125,0.519531,Yes,No
8723,Cooper Helfet,2015,TE,Offense,SEA,510000,0,510000,0.003,NFC,NFC West,10,6,0,0.625,2,423,277,146,0.43125,0.519531,Yes,No
8724,Steven Terrell,2015,CB,Defense,SEA,510000,0,510000,0.003,NFC,NFC West,10,6,0,0.625,2,423,277,146,0.43125,0.519531,Yes,No
8725,Todd Davis,2015,ILB,Defense,DEN,510000,0,510000,0.003,AFC,AFC West,12,4,0,0.75,1,355,296,59,0.479167,0.5,Yes,Yes
8726,Brandon McManus,2015,K,Special Teams,DEN,510000,0,510000,0.003,AFC,AFC West,12,4,0,0.75,1,355,296,59,0.479167,0.5,Yes,Yes
8727,Orleans Darkwa,2015,RB,Offense,NYG,510000,0,510000,0.004,NFC,NFC East,6,10,0,0.375,3,420,442,-22,0.395833,0.5,No,No
8728,Brad Wing,2015,P,Special Teams,NYG,510000,0,510000,0.004,NFC,NFC East,6,10,0,0.375,3,420,442,-22,0.395833,0.5,No,No
8729,Andrew DePaola,2015,LS,Special Teams,TB,510000,0,510000,0.004,NFC,NFC South,6,10,0,0.375,4,342,417,-75,0.40625,0.484375,No,No
8730,Jeremiah George,2015,ILB,Defense,TB,510000,0,510000,0.004,NFC,NFC South,6,10,0,0.375,4,342,417,-75,0.40625,0.484375,No,No
8731,Ryan Griffin,2015,QB,Offense,TB,510000,0,510000,0.004,NFC,NFC South,6,10,0,0.375,4,342,417,-75,0.40625,0.484375,No,No
8732,Jacquies Smith,2015,OLB,Defense,TB,510000,0,510000,0.004,NFC,NFC South,6,10,0,0.375,4,342,417,-75,0.40625,0.484375,No,No
8733,Demetrius Harris,2015,TE,Offense,KC,510000,0,510000,0.004,AFC,AFC West,11,5,0,0.6875,2,405,287,118,0.431818,0.496094,Yes,No
8734,Daniel Sorensen,2015,SS,Defense,KC,510000,0,510000,0.004,AFC,AFC West,11,5,0,0.6875,2,405,287,118,0.431818,0.496094,Yes,No
8735,Charcandrick West,2015,RB,Offense,KC,510000,0,510000,0.004,AFC,AFC West,11,5,0,0.6875,2,405,287,118,0.431818,0.496094,Yes,No
8736,Nick Williams,2015,DE,Defense,KC,510000,0,510000,0.004,AFC,AFC West,11,5,0,0.6875,2,405,287,118,0.431818,0.496094,Yes,No
8737,Ryan Jensen,2015,C,Offense,BAL,510000,0,510000,0.004,AFC,AFC North,5,11,0,0.3125,3,328,401,-73,0.425,0.507812,No,No
8738,Denico Autry,2015,DE,Defense,LV/OAK,510000,0,510000,0.003,AFC,AFC West,7,9,0,0.4375,3,359,399,-40,0.366071,0.511719,No,No
8739,Charles Johnson,2015,WR,Offense,MIN,510000,0,510000,0.003,NFC,NFC North,11,5,0,0.6875,1,365,302,63,0.448864,0.503906,Yes,No
8740,Jeremiah Sirles,2015,G,Offense,MIN,510000,0,510000,0.003,NFC,NFC North,11,5,0,0.6875,1,365,302,63,0.448864,0.503906,Yes,No
8741,Adam Thielen,2015,WR,Offense,MIN,510000,0,510000,0.003,NFC,NFC North,11,5,0,0.6875,1,365,302,63,0.448864,0.503906,Yes,No
8742,Austin Wentworth,2015,RT,Offense,MIN,510000,0,510000,0.003,NFC,NFC North,11,5,0,0.6875,1,365,302,63,0.448864,0.503906,Yes,No
8743,Chris Hubbard,2015,RT,Offense,PIT,510000,0,510000,0.004,AFC,AFC North,10,6,0,0.625,2,423,319,104,0.4625,0.503906,Yes,No
8744,Will Compton,2015,ILB,Defense,WAS,510000,0,510000,0.004,NFC,NFC East,9,7,0,0.5625,1,388,379,9,0.402778,0.464844,Yes,No
8745,Kevin Norwood,2015,WR,Offense,CAR,510000,0,510000,0.003,NFC,NFC South,15,1,0,0.9375,1,500,308,192,0.4375,0.441406,Yes,No
8746,Ty Nsekhe,2015,LT,Offense,WAS,510000,0,510000,0.004,NFC,NFC East,9,7,0,0.5625,1,388,379,9,0.402778,0.464844,Yes,No
8747,Tress Way,2015,P,Special Teams,WAS,510000,0,510000,0.004,NFC,NFC East,9,7,0,0.5625,1,388,379,9,0.402778,0.464844,Yes,No
8748,Jordan Devey,2015,G,Offense,SF,510000,0,510000,0.003,NFC,NFC West,5,11,0,0.3125,4,238,387,-149,0.4625,0.539062,No,No
8749,T.J. Johnson,2015,C,Offense,CIN,510000,0,510000,0.003,AFC,AFC North,12,4,0,0.75,1,419,279,140,0.40625,0.476562,Yes,No
8750,Corey Fuller,2015,WR,Offense,DET,510000,0,510000,0.004,NFC,NFC North,7,9,0,0.4375,3,358,400,-42,0.428571,0.535156,No,No
8751,Darren Fells,2015,TE,Offense,ARI,510000,0,510000,0.003,NFC,NFC West,13,3,0,0.8125,1,489,313,176,0.456731,0.476562,Yes,No
8752,Brittan Golden,2015,WR,Offense,ARI,510000,0,510000,0.003,NFC,NFC West,13,3,0,0.8125,1,489,313,176,0.456731,0.476562,Yes,No
8753,Josh Mauro,2015,DT,Defense,ARI,510000,0,510000,0.003,NFC,NFC West,13,3,0,0.8125,1,489,313,176,0.456731,0.476562,Yes,No
8754,Nick Williams,2015,WR,Offense,ATL,510000,0,510000,0.004,NFC,NFC South,8,8,0,0.5,2,339,345,-6,0.453125,0.480469,No,No
8755,Nic Jacobs,2015,TE,Offense,JAX,510000,0,510000,0.003,AFC,AFC South,5,11,0,0.3125,3,376,448,-72,0.375,0.472656,No,No
8756,Chris Smith,2015,DE,Defense,JAX,510000,0,510000,0.003,AFC,AFC South,5,11,0,0.3125,3,376,448,-72,0.375,0.472656,No,No
8757,Marcus Williams,2015,CB,Defense,NYJ,510000,0,510000,0.003,AFC,AFC East,10,6,0,0.625,2,387,314,73,0.3875,0.441406,No,No
8758,Antonio Andrews,2015,RB,Offense,TEN,510000,0,510000,0.003,AFC,AFC South,3,13,0,0.1875,4,299,423,-124,0.375,0.492188,No,No
8759,Kenjon Barner,2015,RB,Offense,PHI,510000,0,510000,0.003,NFC,NFC East,7,9,0,0.4375,2,377,430,-53,0.473214,0.507812,No,No
8760,Malcolm Butler,2015,CB,Defense,NE,510000,0,510000,0.004,AFC,AFC East,12,4,0,0.75,1,465,315,150,0.447917,0.472656,Yes,No
8761,Cordarro Law,2015,OLB,Defense,LAC/SD,510000,0,510000,0.004,AFC,AFC West,4,12,0,0.25,4,320,398,-78,0.328125,0.527344,No,No
8762,Phillip Gaines,2015,CB,Defense,KC,364235,137278,509513,0.004,AFC,AFC West,11,5,0,0.6875,2,405,287,118,0.431818,0.496094,Yes,No
8763,Randell Johnson,2015,OLB,Defense,BUF,489176,15933,505109,0.004,AFC,AFC East,8,8,0,0.5,3,379,359,20,0.4375,0.507812,No,No
8764,Frank Kearse,2015,DE,Defense,WAS,504705,0,504705,0.003,NFC,NFC East,9,7,0,0.5625,1,388,379,9,0.402778,0.464844,Yes,No
8765,Martavis Bryant,2015,WR,Offense,PIT,390000,109805,499805,0.004,AFC,AFC North,10,6,0,0.625,2,423,319,104,0.4625,0.503906,Yes,No
8766,Antone Exum,2015,FS,Defense,MIN,468352,28947,497299,0.003,NFC,NFC North,11,5,0,0.6875,1,365,302,63,0.448864,0.503906,Yes,No
8767,Grady Jarrett,2015,DT,Defense,ATL,435000,61963,496963,0.003,NFC,NFC South,8,8,0,0.5,2,339,345,-6,0.453125,0.480469,No,No
8768,David Cobb,2015,RB,Offense,TEN,435000,61417,496417,0.003,AFC,AFC South,3,13,0,0.1875,4,299,423,-124,0.375,0.492188,No,No
8769,Ben Heeney,2015,ILB,Defense,LV/OAK,435000,60681,495681,0.003,AFC,AFC West,7,9,0,0.4375,3,359,399,-40,0.366071,0.511719,No,No
8770,P.J. Williams,2015,CB,Defense,NO,318000,176654,494654,0.003,NFC,NFC South,7,9,0,0.4375,3,408,476,-68,0.401786,0.503906,No,No
8771,C.J. Wilson,2015,DT,Defense,DET,1050000,0,494188,0.003,NFC,NFC North,7,9,0,0.4375,3,358,400,-42,0.428571,0.535156,No,No
8772,Adrian Amos,2015,FS,Defense,CHI,435000,58070,493070,0.003,NFC,NFC North,6,10,0,0.375,4,335,397,-62,0.46875,0.546875,No,No
8773,MyCole Pruitt,2015,TE,Offense,MIN,435000,57647,492647,0.003,NFC,NFC North,11,5,0,0.6875,1,365,302,63,0.448864,0.503906,Yes,No
8774,Bobby McCain,2015,CB,Defense,MIA,435000,57072,492072,0.003,AFC,AFC East,6,10,0,0.375,4,310,389,-79,0.46875,0.46875,No,No
8775,Stefon Diggs,2015,WR,Offense,MIN,435000,56928,491928,0.003,NFC,NFC North,11,5,0,0.6875,1,365,302,63,0.448864,0.503906,Yes,No
8776,Brett Hundley,2015,QB,Offense,GB,435000,55908,490908,0.003,NFC,NFC North,10,6,0,0.625,2,368,323,45,0.45,0.53125,Yes,No
8777,David Parry,2015,DT,Defense,IND,435000,55002,490002,0.003,AFC,AFC South,8,8,0,0.5,2,333,408,-75,0.40625,0.5,No,No
8778,Kyle Emanuel,2015,OLB,Defense,LAC/SD,435000,54643,489643,0.003,AFC,AFC West,4,12,0,0.25,4,320,398,-78,0.328125,0.527344,No,No
8779,Tyeler Davison,2015,DT,Defense,NO,435000,54306,489306,0.003,NFC,NFC South,7,9,0,0.4375,3,408,476,-68,0.401786,0.503906,No,No
8780,Chris McCain,2015,OLB,Defense,MIA,489176,0,489176,0.003,AFC,AFC East,6,10,0,0.375,4,310,389,-79,0.46875,0.46875,No,No
8781,Karlos Williams,2015,RB,Offense,BUF,435000,53838,488838,0.003,AFC,AFC East,8,8,0,0.5,3,379,359,20,0.4375,0.507812,No,No
8782,Tony Lippett,2015,CB,Defense,MIA,435000,53690,488690,0.003,AFC,AFC East,6,10,0,0.375,4,310,389,-79,0.46875,0.46875,No,No
8783,C.J. Uzomah,2015,TE,Offense,CIN,435000,53190,488190,0.003,AFC,AFC North,12,4,0,0.75,1,419,279,140,0.40625,0.476562,Yes,No
8784,Shaquille Riddick,2015,OLB,Defense,ARI,435000,52958,487958,0.003,NFC,NFC West,13,3,0,0.8125,1,489,313,176,0.456731,0.476562,Yes,No
8785,J.J. Nelson,2015,WR,Offense,ARI,435000,52450,487450,0.003,NFC,NFC West,13,3,0,0.8125,1,489,313,176,0.456731,0.476562,Yes,No
8786,Jesse James,2015,TE,Offense,PIT,435000,52228,487228,0.003,AFC,AFC North,10,6,0,0.625,2,423,319,104,0.4625,0.503906,Yes,No
8787,Tourek Williams,2015,OLB,Defense,LAC/SD,459529,27515,487044,0.003,AFC,AFC West,4,12,0,0.25,4,320,398,-78,0.328125,0.527344,No,No
8788,Neiron Ball,2015,OLB,Defense,LV/OAK,433058,51331,484389,0.003,AFC,AFC West,7,9,0,0.4375,3,359,399,-40,0.366071,0.511719,No,No
8789,Lorenzo Doss,2015,CB,Defense,DEN,435000,49303,484303,0.003,AFC,AFC West,12,4,0,0.75,1,355,296,59,0.479167,0.5,Yes,Yes
8790,Bradley Pinion,2015,P,Special Teams,SF,435000,48550,483550,0.003,NFC,NFC West,5,11,0,0.3125,4,238,387,-149,0.4625,0.539062,No,No
8791,Chris Prosinski,2015,SS,Defense,CHI,613529,0,481764,0.003,NFC,NFC North,6,10,0,0.375,4,335,397,-62,0.46875,0.546875,No,No
8792,LaRoy Reynolds,2015,ILB,Defense,CHI,481764,0,481764,0.003,NFC,NFC North,6,10,0,0.375,4,335,397,-62,0.46875,0.546875,No,No
8793,Tyler Polumbus,2015,LT,Offense,DEN,716470,0,481764,0.003,AFC,AFC West,12,4,0,0.75,1,355,296,59,0.479167,0.5,Yes,Yes
8794,Nick Novak,2015,K,Special Teams,HOU,716470,0,481764,0.003,AFC,AFC South,9,7,0,0.5625,1,339,313,26,0.409722,0.496094,Yes,No
8795,Mason Foster,2015,ILB,Defense,WAS,613529,0,481764,0.003,NFC,NFC East,9,7,0,0.5625,1,388,379,9,0.402778,0.464844,Yes,No
8796,Caleb Sturgis,2015,K,Special Teams,PHI,481764,0,481764,0.003,NFC,NFC East,7,9,0,0.4375,2,377,430,-53,0.473214,0.507812,No,No
8797,Michael Burton,2015,FB,Offense,DET,435000,46089,481089,0.003,NFC,NFC North,7,9,0,0.4375,3,358,400,-42,0.428571,0.535156,No,No
8798,DeAndre Smelter,2015,WR,Offense,SF,393705,86423,480128,0.003,NFC,NFC West,5,11,0,0.3125,4,238,387,-149,0.4625,0.539062,No,No
8799,James Stone,2015,C,Offense,ATL,478764,1333,480097,0.003,NFC,NFC South,8,8,0,0.5,2,339,345,-6,0.453125,0.480469,No,No
8800,Dustin Hopkins,2015,K,Special Teams,WAS,480000,0,480000,0.003,NFC,NFC East,9,7,0,0.5625,1,388,379,9,0.402778,0.464844,Yes,No
8801,Peyton Thompson,2015,SS,Defense,JAX,480000,0,480000,0.003,AFC,AFC South,5,11,0,0.3125,3,376,448,-72,0.375,0.472656,No,No
8802,Jake Stoneburner,2015,TE,Offense,MIA,480000,0,480000,0.003,AFC,AFC East,6,10,0,0.375,4,310,389,-79,0.46875,0.46875,No,No
8803,Kenny Wiggins,2015,G,Offense,LAC/SD,480000,0,480000,0.003,AFC,AFC West,4,12,0,0.25,4,320,398,-78,0.328125,0.527344,No,No
8804,Joe Cardona,2015,LS,Special Teams,NE,435000,25000,477500,0.003,AFC,AFC East,12,4,0,0.75,1,465,315,150,0.447917,0.472656,Yes,No
8805,Tye Smith,2015,CB,Defense,SEA,435000,41563,476563,0.003,NFC,NFC West,10,6,0,0.625,2,423,277,146,0.43125,0.519531,Yes,No
8806,D.J. Alexander,2015,ILB,Defense,KC,435000,41563,476563,0.003,AFC,AFC West,11,5,0,0.6875,2,405,287,118,0.431818,0.496094,Yes,No
8807,Cameron Artis-Payne,2015,RB,Offense,CAR,435000,41563,476563,0.003,NFC,NFC South,15,1,0,0.9375,1,500,308,192,0.4375,0.441406,Yes,No
8808,Keith Mumphery,2015,WR,Offense,HOU,435000,41563,476563,0.003,AFC,AFC South,9,7,0,0.5625,1,339,313,26,0.409722,0.496094,Yes,No
8809,David Mayo,2015,OLB,Defense,CAR,435000,41563,476563,0.003,NFC,NFC South,15,1,0,0.9375,1,500,308,192,0.4375,0.441406,Yes,No
8810,Keith Reaser,2015,CB,Defense,SF,435000,41200,476200,0.003,NFC,NFC West,5,11,0,0.3125,4,238,387,-149,0.4625,0.539062,No,No
8811,Jeff Heuerman,2015,TE,Offense,DEN,318000,155201,473201,0.003,AFC,AFC West,12,4,0,0.75,1,355,296,59,0.479167,0.5,Yes,Yes
8812,Michael Bennett,2015,DT,Defense,JAX,435000,34674,469674,0.003,AFC,AFC South,5,11,0,0.3125,3,376,448,-72,0.375,0.472656,No,No
8813,Kyshoen Jarrett,2015,FS,Defense,WAS,435000,33907,468907,0.003,NFC,NFC East,9,7,0,0.5625,1,388,379,9,0.402778,0.464844,Yes,No
8814,Geremy Davis,2015,WR,Offense,NYG,435000,31770,466770,0.003,NFC,NFC East,6,10,0,0.375,3,420,442,-22,0.395833,0.5,No,No
8815,Jabari Price,2015,CB,Defense,MIN,450000,15455,465455,0.003,NFC,NFC North,11,5,0,0.6875,1,365,302,63,0.448864,0.503906,Yes,No
8816,Ian Silberman,2015,G,Offense,SF,435000,30419,465419,0.003,NFC,NFC West,5,11,0,0.3125,4,238,387,-149,0.4625,0.539062,No,No
8817,Kenneth Acker,2015,CB,Defense,SF,435000,30150,465150,0.003,NFC,NFC West,5,11,0,0.3125,4,238,387,-149,0.4625,0.539062,No,No
8818,Darius Philon,2015,DE,Defense,LAC/SD,435000,30146,465146,0.003,AFC,AFC West,4,12,0,0.25,4,320,398,-78,0.328125,0.527344,No,No
8819,Derron Smith,2015,SS,Defense,CIN,435000,29658,464658,0.003,AFC,AFC North,12,4,0,0.75,1,419,279,140,0.40625,0.476562,Yes,No
8820,Leterrius Walton,2015,DE,Defense,PIT,435000,29232,464232,0.003,AFC,AFC North,10,6,0,0.625,2,423,319,104,0.4625,0.503906,Yes,No
8821,Quandre Diggs,2015,SS,Defense,DET,435000,28838,463838,0.003,NFC,NFC North,7,9,0,0.4375,3,358,400,-42,0.428571,0.535156,No,No
8822,Darius Kilgo,2015,DT,Defense,DEN,435000,27889,462889,0.003,AFC,AFC West,12,4,0,0.75,1,355,296,59,0.479167,0.5,Yes,Yes
8823,Aaron Ripkowski,2015,FB,Offense,GB,435000,26599,461599,0.003,NFC,NFC North,10,6,0,0.625,2,368,323,45,0.45,0.53125,Yes,No
8824,Damian Swann,2015,CB,Defense,NO,414352,46807,461159,0.003,NFC,NFC South,7,9,0,0.4375,3,408,476,-68,0.401786,0.503906,No,No
8825,Andy Gallik,2015,C,Offense,TEN,435000,25368,460368,0.003,AFC,AFC South,3,13,0,0.1875,4,299,423,-124,0.375,0.492188,No,No
8826,Lorenzo Taliaferro,2015,RB,Offense,BAL,385058,75146,460204,0.003,AFC,AFC North,5,11,0,0.3125,3,328,401,-73,0.425,0.507812,No,No
8827,Brandon Copeland,2015,DE,Defense,DET,435000,25000,460000,0.003,NFC,NFC North,7,9,0,0.4375,3,358,400,-42,0.428571,0.535156,No,No
8828,Khiry Robinson,2015,RB,Offense,NO,459529,334,459863,0.003,NFC,NFC South,7,9,0,0.4375,3,408,476,-68,0.401786,0.503906,No,No
8829,Kristjan Sokoli,2015,G,Offense,SEA,435000,22621,457621,0.003,NFC,NFC West,10,6,0,0.625,2,423,277,146,0.43125,0.519531,Yes,No
8830,Kennard Backman,2015,TE,Offense,GB,435000,22621,457621,0.003,NFC,NFC North,10,6,0,0.625,2,368,323,45,0.45,0.53125,Yes,No
8831,Rakeem Nunez-Roches,2015,DE,Defense,KC,435000,22621,457621,0.003,AFC,AFC West,11,5,0,0.6875,2,405,287,118,0.431818,0.496094,Yes,No
8832,Christian Covington,2015,DE,Defense,HOU,435000,22621,457621,0.003,AFC,AFC South,9,7,0,0.5625,1,339,313,26,0.409722,0.496094,Yes,No
8833,Cody Wichmann,2015,G,Offense,LAR/STL,435000,22621,457621,0.003,NFC,NFC West,7,9,0,0.4375,3,280,330,-50,0.482143,0.527344,No,No
8834,Tharold Simon,2015,CB,Defense,SEA,403764,51725,455489,0.003,NFC,NFC West,10,6,0,0.625,2,423,277,146,0.43125,0.519531,Yes,No
8835,Jerome Couplin,2015,FS,Defense,PHI,437117,16666,453783,0.003,NFC,NFC East,7,9,0,0.4375,2,377,430,-53,0.473214,0.507812,No,No
8836,Bryce Hager,2015,ILB,Defense,LAR/STL,435000,18035,453035,0.003,NFC,NFC West,7,9,0,0.4375,3,280,330,-50,0.482143,0.527344,No,No
8837,Bobby Hart,2015,RT,Offense,NYG,435000,17897,452897,0.003,NFC,NFC East,6,10,0,0.375,3,420,442,-22,0.395833,0.5,No,No
8838,Austin Shepherd,2015,RT,Offense,MIN,435000,17423,452423,0.003,NFC,NFC North,11,5,0,0.6875,1,365,302,63,0.448864,0.503906,Yes,No
8839,Edmond Robinson,2015,OLB,Defense,MIN,435000,17078,452078,0.003,NFC,NFC North,11,5,0,0.6875,1,365,302,63,0.448864,0.503906,Yes,No
8840,Branden Oliver,2015,RB,Offense,LAC/SD,451588,0,451588,0.003,AFC,AFC West,4,12,0,0.25,4,320,398,-78,0.328125,0.527344,No,No
8841,Ryan Russell,2015,DE,Defense,DAL,400588,50746,451334,0.003,NFC,NFC East,4,12,0,0.25,4,275,374,-99,0.4375,0.53125,No,No
8842,Jonathan Meeks,2015,FS,Defense,BUF,450000,0,450000,0.003,AFC,AFC East,8,8,0,0.5,3,379,359,20,0.4375,0.507812,No,No
8843,Cameron Brate,2015,TE,Offense,TB,450000,0,450000,0.003,NFC,NFC South,6,10,0,0.375,4,342,417,-75,0.40625,0.484375,No,No
8844,Mario Alford,2015,WR,Offense,CIN,435000,14776,449776,0.003,AFC,AFC North,12,4,0,0.75,1,419,279,140,0.40625,0.476562,Yes,No
8845,Corey Robinson,2015,LT,Offense,DET,435000,14477,449477,0.003,NFC,NFC North,7,9,0,0.4375,3,358,400,-42,0.428571,0.535156,No,No
8846,Dexter McDonald,2015,CB,Defense,LV/OAK,435000,14212,449212,0.003,AFC,AFC West,7,9,0,0.4375,3,359,399,-40,0.366071,0.511719,No,No
8847,Trenton Brown,2015,RT,Offense,SF,435000,13973,448973,0.003,NFC,NFC West,5,11,0,0.3125,4,238,387,-149,0.4625,0.539062,No,No
8848,Geoff Swaim,2015,TE,Offense,DAL,435000,13683,448683,0.003,NFC,NFC East,4,12,0,0.25,4,275,374,-99,0.4375,0.53125,No,No
8849,Denzelle Good,2015,RT,Offense,IND,435000,13196,448196,0.003,AFC,AFC South,8,8,0,0.5,2,333,408,-75,0.40625,0.5,No,No
8850,Trevor Siemian,2015,QB,Offense,DEN,435000,13195,448195,0.003,AFC,AFC West,12,4,0,0.75,1,355,296,59,0.479167,0.5,Yes,Yes
8851,Glenn Winston,2015,RB,Offense,CLE,447529,0,447529,0.003,AFC,AFC North,3,13,0,0.1875,4,278,432,-154,0.270833,0.53125,No,No
8852,Gerald Hodges,2015,OLB,Defense,SF,447353,0,447353,0.003,NFC,NFC West,5,11,0,0.3125,4,238,387,-149,0.4625,0.539062,No,No
8853,Sherrod Martin,2015,SS,Defense,CHI,569705,0,447352,0.003,NFC,NFC North,6,10,0,0.375,4,335,397,-62,0.46875,0.546875,No,No
8854,Nick Becton,2015,LT,Offense,CHI,447352,0,447352,0.003,NFC,NFC North,6,10,0,0.375,4,335,397,-62,0.46875,0.546875,No,No
8855,Tony Hills,2015,LT,Offense,NO,569705,0,447352,0.003,NFC,NFC South,7,9,0,0.4375,3,408,476,-68,0.401786,0.503906,No,No
8856,Tony Moeaki,2015,TE,Offense,ATL,569705,0,447352,0.003,NFC,NFC South,8,8,0,0.5,2,339,345,-6,0.453125,0.480469,No,No
8857,Demetrius Rhaney,2015,C,Offense,LAR/STL,435000,11474,446474,0.003,NFC,NFC West,7,9,0,0.4375,3,280,330,-50,0.482143,0.527344,No,No
8858,La'el Collins,2015,RT,Offense,DAL,435000,7000,442000,0.003,NFC,NFC East,4,12,0,0.25,4,275,374,-99,0.4375,0.53125,No,No
8859,Rashad Greene,2015,WR,Offense,JAX,379941,60953,440894,0.003,AFC,AFC South,5,11,0,0.3125,3,376,448,-72,0.375,0.472656,No,No
8860,Alani Fua,2015,OLB,Defense,ARI,435000,5666,440666,0.003,NFC,NFC West,13,3,0,0.8125,1,489,313,176,0.456731,0.476562,Yes,No
8861,Dean Marlowe,2015,SS,Defense,CAR,435000,5000,440000,0.003,NFC,NFC South,15,1,0,0.9375,1,500,308,192,0.4375,0.441406,Yes,No
8862,David Andrews,2015,C,Offense,NE,435000,5000,440000,0.003,AFC,AFC East,12,4,0,0.75,1,465,315,150,0.447917,0.472656,Yes,No
8863,Thurston Armbrister,2015,OLB,Defense,JAX,435000,4166,439166,0.003,AFC,AFC South,5,11,0,0.3125,3,376,448,-72,0.375,0.472656,No,No
8864,Delvin Breaux,2015,CB,Defense,NO,435000,4000,439000,0.003,NFC,NFC South,7,9,0,0.4375,3,408,476,-68,0.401786,0.503906,No,No
8865,Tony Steward,2015,OLB,Defense,BUF,407470,30957,438427,0.003,AFC,AFC East,8,8,0,0.5,3,379,359,20,0.4375,0.507812,No,No
8866,Taylor Heinicke,2015,QB,Offense,MIN,435000,3333,438333,0.003,NFC,NFC North,11,5,0,0.6875,1,365,302,63,0.448864,0.503906,Yes,No
8867,Lucky Whitehead,2015,WR,Offense,DAL,435000,3333,438333,0.003,NFC,NFC East,4,12,0,0.25,4,275,374,-99,0.4375,0.53125,No,No
8868,Kaleb Eulls,2015,DT,Defense,NO,435000,3333,438333,0.003,NFC,NFC South,7,9,0,0.4375,3,408,476,-68,0.401786,0.503906,No,No
8869,Zach Vigil,2015,OLB,Defense,MIA,435000,3333,438333,0.003,AFC,AFC East,6,10,0,0.375,4,310,389,-79,0.46875,0.46875,No,No
8870,Xavier Williams,2015,DT,Defense,ARI,435000,2666,437666,0.003,NFC,NFC West,13,3,0,0.8125,1,489,313,176,0.456731,0.476562,Yes,No
8871,Tavaris Barnes,2015,DE,Defense,NO,435000,2500,437500,0.003,NFC,NFC South,7,9,0,0.4375,3,408,476,-68,0.401786,0.503906,No,No
