"Rank","Player","Year","Pos","Team","Draft Year","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age","Age",""
"","Daryl Smith","2011","ILB","JAC","2004","$4,200,000","$750,000","$5,000,000","0.033","$4,250,000","$4,723,333","6","$28,340,000","$24,622,000","2013","2007","24","29",""
"","DeAngelo Hall","2011","CB","WAS","2004","$4,500,000","$0","$5,000,000","0.037","$5,000,000","$9,166,667","6","$55,000,000","$54,870,000","2015","2009","25","28",""
"","Trent Cole","2011","OLB","PHI","2005","$3,900,000","$0","$5,000,000","0.038","$4,000,000","$5,200,000","5","$26,000,000","$18,850,000","2014","2006","23","29",""
"","Corey Williams","2011","DT","DET","2004","$4,900,000","$0","$5,000,000","0.041","$5,000,000","$4,933,333","3","$14,800,000","$28,206,000","2013","2010","29","31",""
"","Matt Hasselbeck","2011","QB","TEN","1998","$3,000,000","$2,000,000","$5,000,000","0.039","$9,000,000","$6,666,667","3","$20,000,000","$144,589,000","2014","2011","35","36",""
"","Aaron Kampman","2011","DE","JAC","2002","$2,450,000","$2,500,000","$4,975,000","0.033","$2,475,000","$6,250,000","4","$25,000,000","$36,915,200","2014","2010","30","32",""
"","Isaac Sopoaga","2011","DT","SF","2004","$3,800,000","$955,000","$4,945,625","0.036","$3,990,625","$4,000,000","5","$20,000,000","$18,793,625","2013","2008","26","30",""
"","Jamaal Charles","2011","RB","KC","2008","$3,350,000","$0","$4,933,333","0.034","$3,600,000","$4,661,667","6","$27,970,000","$13,350,000","2016","2010","23","25",""
"","Randy Starks","2011","DE","MIA","2004","$3,625,000","$1,150,000","$4,900,000","0.038","$3,750,000","$4,010,000","5","$20,050,000","$19,301,000","2013","2008","24","28",""
"","Alex Smith","2011","QB","SF","2005","$4,000,000","$0","$4,900,000","0.036","$4,900,000","$4,900,000","1","$4,900,000","$41,225,000","2012","2011","26","27",""
"","Michael Boley","2011","LB","NYG","2005","$3,500,000","$1,400,000","$4,900,000","0.040","$3,500,000","$5,000,000","5","$25,000,000","$23,384,000","2014","2009","26","29",""
"","Josh Sitton","2011","G","GB","2008","$700,000","$1,296,000","$4,896,000","0.039","$9,550,000","$6,750,000","5","$33,750,000","$11,084,000","2017","2011","24","25",""
"","Ryan Clady","2011","LT","DEN","2008","$2,550,000","$0","$4,879,375","0.033","$2,550,000","$3,500,000","5","$17,500,000","$15,070,500","2013","2008","21","25",""
"","Sheldon Brown","2011","CB","CLE","2002","$3,100,000","$1,666,667","$4,866,667","0.038","$0","$5,083,333","3","$15,250,000","$0","2013","2010","30","32",""
"","Joe Haden","2011","CB","CLE","2010","$2,558,165","$2,000,000","$4,864,727","0.038","$3,184,415","$8,011,348","5","$40,056,742","$16,276,415","0","2010","20","22",""
"","Channing Crowder","2011","LB","MIA","2005","$2,500,000","$1,250,000","$4,850,000","0.038","$1,100,000","$4,616,667","3","$13,850,000","$12,255,500","2012","2009","25","28",""
"","David Diehl","2011","RT","NYG","2003","$4,000,000","$500,000","$4,850,000","0.040","$0","$5,166,667","6","$31,000,000","$0","2014","2008","27","31",""
"","Cortland Finnegan","2011","CB","TEN","2006","$3,793,000","$1,000,000","$4,793,000","0.037","$3,793,000","$4,200,000","4","$16,800,000","$16,520,875","2012","2008","23","27",""
"","Roberto Garza","2011","C","CHI","2001","$4,775,000","$0","$4,775,000","0.037","$4,775,000","$2,333,333","6","$14,000,000","$15,568,500","2012","2006","26","32",""
"","D'Qwell Jackson","2011","ILB","CLE","2006","$4,750,000","$0","$4,750,000","0.037","$4,750,000","$4,750,000","1","$4,750,000","$10,199,000","2012","2011","27","28",""
"","Eugene Amano","2011","C","TEN","2004","$2,680,000","$2,067,500","$4,747,500","0.037","$0","$5,249,400","5","$26,247,000","$17,976,500","2015","2010","27","29",""
"","Jason Pierre-Paul","2011","DE","NYG","2010","$475,000","$150,000","$4,698,000","0.039","$9,348,000","$3,216,800","5","$16,084,000","$11,673,000","2015","2010","20","22",""
"","Owen Daniels","2011","TE","HOU","2006","$3,000,000","$750,000","$4,687,500","0.039","$6,937,500","$5,500,000","4","$22,000,000","$14,347,500","2015","2011","28","29",""
"","Aaron Smith","2011","DE","PIT","1999","$2,211,358","$2,475,000","$4,686,358","0.039","$3,961,358","$2,109,019","1","$2,109,019","$24,700,358","2013","2011","34","35",""
"","Vince Wilfork","2011","DT","NE","2004","$810,000","$3,600,000","$4,645,000","0.037","$1,045,000","$8,000,000","5","$40,000,000","$31,145,000","2015","2010","28","30",""
"","Brandon Graham","2011","DE","PHI","2010","$450,000","$0","$4,640,000","0.035","$11,470,000","$3,381,600","5","$16,908,000","$13,160,000","2015","2010","21","23",""
"","Ryan Kalil","2011","C","CAR","2007","$1,000,000","$3,600,000","$4,600,000","0.037","$19,000,000","$8,186,000","6","$49,116,000","$22,069,000","2017","2011","25","26",""
"","Jason Campbell","2011","QB","OAK","2005","$4,500,000","$0","$4,600,000","0.037","$4,600,000","$4,600,000","1","$4,600,000","$17,954,500","2012","2011","29","29",""
"","Jeff Faine","2011","C","TB","2003","$4,575,000","$0","$4,575,000","0.032","$4,575,000","$6,250,000","6","$37,500,000","$34,127,480","2014","2008","26","30",""
"","Lance Briggs","2011","OLB","CHI","2003","$3,650,000","$666,667","$4,566,667","0.036","$3,900,000","$6,000,000","6","$36,000,000","$35,027,600","2014","2008","27","31",""
"","Benjamin Watson","2011","TE","CLE","2004","$2,420,000","$2,116,666","$4,536,666","0.035","$2,420,000","$4,000,000","3","$12,000,000","$16,695,000","2013","2010","29","31",""
"","Derrick Morgan","2011","OLB","TEN","2010","$405,000","$166,668","$4,511,668","0.035","$9,125,000","$3,079,002","5","$15,395,010","$11,405,010","2015","2010","23","25",""
"","Rashean Mathis","2011","CB","JAC","2003","$4,450,000","$0","$4,500,000","0.030","$4,500,000","$5,100,000","5","$25,500,000","$28,710,000","2012","2005","24","31",""
"","Stephen Bowen","2011","DE","WAS","-99","$3,000,000","$1,500,000","$4,500,000","0.034","$10,500,000","$5,500,000","5","$27,500,000","$14,789,711","2016","2011","26","27",""
"","Domata Peko","2011","DT","CIN","2006","$3,300,000","$1,000,000","$4,500,000","0.033","$3,500,000","$5,553,000","5","$27,765,000","$17,742,000","0","2008","23","27",""
"","Chris Kelsay","2011","DE","BUF","2003","$2,000,000","$400,000","$4,500,000","0.032","$2,100,000","$7,050,000","4","$28,200,000","$29,720,000","2015","2010","30","32",""
"","Wes Welker","2011","WR","NE","-99","$2,150,000","$1,100,000","$4,475,000","0.035","$2,500,000","$3,620,000","5","$18,100,000","$19,060,000","2012","2007","25","30",""
"","Chris Gocong","2011","LB","CLE","2006","$3,821,000","$612,500","$4,433,500","0.034","$5,071,000","$4,200,000","4","$16,800,000","$10,536,000","2015","2011","27","28",""
"","Dominic Raiola","2011","C","DET","2001","$2,400,000","$700,000","$4,412,500","0.036","$2,400,000","$5,000,000","4","$20,000,000","$29,547,333","2014","2010","31","33",""
"","Marques Colston","2011","WR","NO","2006","$3,000,000","$1,250,000","$4,406,250","0.035","$3,075,000","$3,750,000","4","$15,000,000","$16,259,600","2012","2008","24","28",""
"","Julius Peppers","2011","DE","CHI","2002","$900,000","$1,083,333","$4,383,333","0.034","$11,700,000","$14,000,000","6","$84,000,000","$107,728,000","2016","2010","29","31",""
"","Robert Mathis","2011","OLB","IND","2003","$2,410,000","$0","$4,350,000","0.035","$3,570,000","$5,000,000","6","$30,000,000","$30,876,750","2012","2007","25","30",""
"","Cedric Griffin","2011","CB","MIN","2006","$3,350,000","$1,000,000","$4,350,000","0.036","$3,350,000","$5,700,000","5","$28,500,000","$11,635,000","2010","2009","26","29",""
"","Robert Gallery","2011","T","SEA","2004","$4,000,000","$333,333","$4,333,333","0.031","$5,000,000","$5,000,000","3","$15,000,000","$45,800,016","2014","2011","30","31",""
"","Cedric Benson","2011","RB","CIN","2005","$2,823,353","$250,000","$4,323,353","0.032","$4,323,353","$4,500,000","1","$4,500,000","$24,828,353","2012","2011","28","29",""
"","Joseph Addai","2011","RB","IND","2006","$2,450,000","$1,860,000","$4,310,000","0.035","$8,030,000","$4,666,667","3","$14,000,000","$16,845,000","2014","2011","27","28",""
"","Shane Lechler","2011","P","OAK","2000","$3,200,000","$1,100,000","$4,300,000","0.035","$3,200,000","$4,000,000","4","$16,000,000","$21,137,000","2013","2009","32","35",""
"","Michael Griffin","2011","FS","TEN","2007","$3,310,500","$170,002","$4,256,752","0.033","$3,310,500","$2,300,000","5","$11,500,000","$12,675,010","2012","2007","21","26",""
"","Shawne Merriman","2011","LB","BUF","2005","$2,750,000","$500,010","$4,250,010","0.030","$3,750,000","$5,250,000","2","$10,500,000","$21,356,878","2013","2011","26","27",""
"","Carlos Rogers","2011","CB","SF","2005","$2,125,000","$2,125,000","$4,250,000","0.031","$4,250,000","$4,250,000","1","$4,250,000","$21,801,400","2012","2011","29","30",""
"","Nick Collins","2011","S","GB","2005","$2,900,000","$1,000,000","$4,237,500","0.034","$0","$6,687,500","4","$26,750,000","$0","2014","2010","26","28",""
"","Leon Hall","2011","CB","CIN","2007","$3,037,500","$0","$4,230,000","0.031","$3,037,500","$2,720,000","5","$13,600,000","$25,142,500","2012","2007","22","27",""
"","Stanford Routt","2011","CB","OAK","2005","$685,000","$1,666,667","$4,214,666","0.034","$10,000,000","$10,500,000","3","$31,500,000","$17,784,000","2014","2011","27","28",""
"","Brandon Mebane","2011","DT","SEA","2007","$4,000,000","$200,000","$4,200,000","0.030","$5,000,000","$5,000,000","5","$25,000,000","$7,897,000","2016","2011","25","26",""
"","Justin Blalock","2011","G","ATL","2007","$2,000,000","$2,200,000","$4,200,000","0.035","$13,000,000","$6,400,000","6","$38,400,000","$33,934,000","2017","2011","27","28",""
"","Nate Washington","2011","WR","TEN","-99","$3,300,000","$900,000","$4,200,000","0.033","$3,300,000","$4,466,667","6","$26,800,000","$14,600,870","2015","2009","25","28",""
"","Visanthe Shiancoe","2011","TE","MIN","2003","$3,100,000","$1,000,000","$4,200,000","0.034","$0","$3,700,000","5","$18,500,000","$0","2012","2007","26","31",""
"","Drayton Florence","2011","CB","BUF","2003","$3,000,000","$666,667","$4,166,667","0.030","$5,500,000","$5,000,000","3","$15,000,000","$25,972,000","2014","2011","30","31",""
"","Santana Moss","2011","WR","WAS","2001","$2,250,000","$1,666,666","$4,166,666","0.031","$0","$5,000,000","3","$15,000,000","$0","2014","2011","31","32",""
"","Andre' Goodman","2011","CB","DEN","2002","$2,880,000","$1,200,000","$4,080,000","0.028","$2,880,000","$4,080,000","5","$20,400,000","$21,875,155","2014","2009","30","33",""
"","Earl Thomas","2011","FS","SEA","2010","$625,000","$100,000","$4,066,075","0.029","$5,910,720","$3,660,000","5","$18,300,000","$7,910,720","2015","2010","20","22",""
"","Jammal Brown","2011","T","WAS","2005","$2,750,000","$1,100,000","$4,037,500","0.030","$8,437,500","$5,500,000","5","$27,500,000","$25,384,000","2016","2011","29","30",""
"","Cam Newton","2011","QB","CAR","2011","$375,000","$3,629,636","$4,004,636","0.033","$14,893,544","$5,506,375","4","$22,025,498","$14,893,544","2016","2011","21","22",""
"","Charlie Whitehurst","2011","QB","SEA","2006","$4,000,000","$0","$4,000,000","0.028","$4,000,000","$4,000,000","2","$8,000,000","$10,323,000","2012","2010","27","29",""
"","David Harris","2011","ILB","NYJ","2007","$2,000,000","$2,000,000","$4,000,000","0.031","$10,000,000","$9,000,000","4","$36,000,000","$13,810,000","2015","2011","26","27",""
"","Jonathan Babineaux","2011","DT","ATL","2005","$3,500,000","$500,000","$4,000,000","0.033","$3,500,000","$5,000,000","5","$25,000,000","$18,255,588","2014","2009","27","30",""
"","Matt Light","2011","T","NE","2001","$1,000,000","$3,000,000","$4,000,000","0.032","$0","$6,200,000","2","$12,400,000","$0","2013","2011","32","33",""
"","Shaun Ellis","2011","DE","NE","2000","$1,500,000","$750,000","$4,000,000","0.032","$4,000,000","$4,000,000","1","$4,000,000","$47,275,000","2012","2011","33","34",""
"","Bradie James","2011","LB","DAL","2003","$3,500,000","$0","$4,000,000","0.029","$4,000,000","$4,000,000","5","$20,000,000","$31,398,000","2012","2007","25","30",""
"","Kevin Walter","2011","WR","HOU","2003","$3,000,000","$1,000,000","$4,000,000","0.033","$3,000,000","$4,300,000","5","$21,500,000","$18,228,788","2015","2010","28","30",""
"","Marshal Yanda","2011","G","BAL","2007","$2,000,000","$2,000,000","$4,000,000","0.032","$12,000,000","$6,400,000","5","$32,000,000","$15,301,700","2016","2011","26","27",""
"","Matt Birk","2011","C","BAL","1998","$3,000,000","$1,000,000","$4,000,000","0.032","$3,000,000","$4,000,000","3","$12,000,000","$48,473,037","2012","2009","32","35",""
"","Ronde Barber","2011","S","TB","1997","$4,000,000","$0","$4,000,000","0.028","$4,000,000","$4,000,000","1","$4,000,000","$43,125,000","2012","2011","35","36",""
"","Kevin Kolb","2011","QB","ARI","2007","$2,000,000","$2,000,000","$4,000,000","0.033","$12,000,000","$10,351,333","6","$62,108,000","$17,503,708","2017","2011","26","27",""
"","Vince Young","2011","QB","PHI","2006","$1,500,000","$2,000,000","$4,000,000","0.031","$4,000,000","$4,000,000","1","$4,000,000","$35,040,000","2012","2011","27","28",""
"","Steve Smith","2011","WR","PHI","2007","$4,000,000","$0","$4,000,000","0.031","$0","$4,000,000","1","$4,000,000","$0","2012","2011","25","26",""
"","Barrett Ruud","2011","LB","TEN","2005","$2,000,000","$2,000,000","$4,000,000","0.031","$4,000,000","$4,000,000","1","$4,000,000","$12,979,000","2012","2011","27","28",""
"","Jovan Haye","2011","DT","TEN","2005","$3,000,000","$1,000,000","$4,000,000","0.031","$0","$4,050,000","4","$16,200,000","$0","2013","2009","26","29",""
"","Tamba Hali","2011","OLB","KC","2006","$1,000,000","$2,964,706","$3,964,706","0.028","$15,823,530","$11,500,000","5","$57,500,000","$26,273,530","2016","2011","27","28",""
"","Kyle Williams","2011","DT","BUF","2006","$3,000,000","$950,000","$3,950,000","0.028","$7,750,000","$7,287,500","4","$29,150,000","$16,023,000","2017","2011","27","28",""
"","Ryan Pickett","2011","DT","GB","2001","$2,700,000","$500,000","$3,937,500","0.031","$3,437,500","$6,187,500","4","$24,750,000","$33,345,000","2014","2010","30","32",""
"","Kerry Rhodes","2011","S","ARI","2005","$2,425,000","$0","$3,925,000","0.032","$3,925,000","$6,700,000","5","$33,500,000","$25,764,000","2014","2008","25","29",""
"","Dwan Edwards","2011","DT","BUF","2004","$2,600,000","$0","$3,900,000","0.028","$3,900,000","$4,500,000","4","$18,000,000","$10,190,000","2013","2010","28","30",""
"","Ben Grubbs","2011","G","BAL","2007","$2,995,000","$200,000","$3,875,000","0.031","$2,995,000","$1,580,000","5","$7,900,000","$20,200,000","2012","2007","22","27",""
"","Jeremy Maclin","2011","WR","PHI","2009","$2,503,000","$0","$3,853,000","0.029","$2,603,000","$2,875,000","5","$14,375,000","$11,823,250","2014","2009","20","23",""
"","Marcedes Lewis","2011","TE","JAC","2006","$1,650,000","$1,400,000","$3,850,000","0.025","$9,450,000","$6,800,000","5","$34,000,000","$17,280,000","2016","2011","26","27",""
"","Keith Rivers","2011","OLB","CIN","2008","$1,735,000","$204,166","$3,829,166","0.028","$1,885,000","$3,833,333","6","$23,000,000","$35,630,000","2013","2008","21","25",""
"","Chris Johnson","2011","CB","OAK","2003","$2,823,529","$1,000,000","$3,823,529","0.031","$2,823,529","$3,850,000","4","$15,400,000","$13,055,529","2013","2009","29","32",""
"","Von Miller","2011","OLB","DEN","2011","$375,000","$3,443,251","$3,818,251","0.026","$14,148,004","$5,250,095","4","$21,000,380","$14,148,004","2016","2011","21","22",""
"","Dwayne Bowe","2011","WR","KC","2007","$2,765,000","$280,000","$3,815,000","0.026","$2,915,000","$1,800,000","5","$9,000,000","$11,075,000","2012","2007","22","27",""
"","Ike Taylor","2011","CB","PIT","2003","$1,250,000","$1,812,500","$3,812,500","0.032","$9,250,000","$7,000,000","4","$28,000,000","$32,935,500","2015","2011","30","31",""
"","Jeremy Shockey","2011","TE","CAR","2002","$3,000,000","$0","$3,812,500","0.031","$3,812,500","$3,812,500","1","$3,812,500","$30,907,501","2012","2011","30","31",""
"","Heath Miller","2011","TE","PIT","2005","$1,000,000","$850,000","$3,796,500","0.031","$3,386,000","$6,750,000","5","$33,750,000","$55,068,000","2017","2009","26","29",""
"","Gerald McCoy","2011","DT","TB","2010","$873,750","$600,000","$3,768,750","0.026","$11,148,750","$11,000,000","5","$55,000,000","$29,236,250","2015","2010","21","23",""
"","Sam Baker","2011","LT","ATL","2008","$2,576,250","$0","$3,760,000","0.031","$2,576,250","$2,700,000","5","$13,500,000","$10,902,500","2013","2008","22","26",""
"","Ovie Mughelli","2011","RB","ATL","2003","$3,000,000","$500,000","$3,750,000","0.031","$0","$3,000,000","6","$18,000,000","$0","2013","2007","26","31",""
"","Quentin Jammer","2011","S","SD","2002","$3,750,000","$0","$3,750,000","0.031","$3,750,000","$4,546,429","7","$31,825,000","$42,112,500","2013","2008","28","32",""
"","Kevin Boss","2011","TE","OAK","2007","$3,000,000","$750,000","$3,750,000","0.030","$6,000,000","$4,000,000","4","$16,000,000","$8,638,360","2015","2011","26","27",""
"","Reggie Bush","2011","RB","MIA","2006","$2,500,000","$1,250,000","$3,750,000","0.029","$5,000,000","$4,875,000","2","$9,750,000","$46,000,000","2013","2011","25","26",""
"","Sebastian Janikowski","2011","K","OAK","2000","$2,600,000","$750,000","$3,725,000","0.030","$2,625,000","$4,000,000","4","$16,000,000","$30,014,500","2014","2010","31","33",""
"","Marcell Dareus","2011","DT","BUF","2011","$375,000","$3,335,418","$3,710,418","0.027","$13,716,672","$5,101,825","4","$20,407,301","$13,716,672","2016","2011","21","22",""
"","Greg Jones","2011","FB","JAC","2004","$3,100,000","$500,000","$3,700,000","0.024","$3,200,000","$3,480,000","5","$17,400,000","$16,663,125","2013","2008","26","30",""
"","Bryan Thomas","2011","LB","NYJ","2002","$3,200,000","$0","$3,700,000","0.029","$3,700,000","$5,000,000","5","$25,000,000","$27,196,000","2012","2006","26","32",""
"","Nick Hardwick","2011","C","SD","2004","$3,675,000","$0","$3,675,000","0.031","$3,675,000","$2,920,833","6","$17,525,000","$18,620,000","2012","2006","24","30",""
"","Roman Harper","2011","SS","NO","2006","$1,900,000","$1,750,000","$3,650,000","0.029","$8,900,000","$6,250,000","4","$25,000,000","$15,030,500","2015","2011","28","29",""
