"Rank","Player","Year","Pos","Team","Draft Year","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age","Age",""
"","Joe Thuney","2019","G","NE","2016","$1,995,000","$193,357","$2,218,357","0.011","$2,025,000","$803,357","4","$3,213,428","$5,166,742","2020","2016","23","27",""
"","Jordan Jenkins","2019","OLB","NYJ","2016","$2,025,000","$180,980","$2,205,980","0.011","$2,025,000","$780,980","4","$3,123,920","$4,408,920","2020","2016","21","25",""
"","Justin Simmons","2019","FS","DEN","2016","$2,025,000","$161,355","$2,201,355","0.011","$2,040,000","$767,388","4","$3,069,552","$4,710,139","2020","2016","22","26",""
"","Duke Johnson","2019","RB","HOU","2015","$1,800,000","$0","$2,200,000","0.010","$2,200,000","$5,203,333","3","$15,610,000","$10,619,592","2022","2018","24","26",""
"","Kyler Fackrell","2019","OLB","GB","2016","$2,010,000","$173,512","$2,198,512","0.011","$2,025,000","$783,582","4","$3,134,328","$4,407,048","2020","2016","24","28",""
"","Javon Hargrave","2019","DT","PIT","2016","$2,025,000","$173,314","$2,198,314","0.011","$2,025,000","$778,564","4","$3,114,256","$4,419,256","2020","2016","22","26",""
"","Tyreek Hill","2019","WR","KC","2016","$720,000","$1,467,500","$2,197,000","0.012","$6,529,500","$18,000,000","3","$54,000,000","$8,335,756","2023","2019","24","25",""
"","Sony Michel","2019","RB","NE","2018","$917,577","$1,270,308","$2,187,885","0.011","$917,577","$2,406,674","4","$9,626,695","$6,478,810","2022","2018","22","24",""
"","Cameron Fleming","2019","T","DAL","2014","$1,000,000","$750,000","$2,187,500","0.011","$2,974,952","$3,750,000","2","$7,500,000","$9,028,565","2021","2019","26","27",""
"","Johnny Hekker","2019","P","LAR","-99","$1,000,000","$495,000","$2,187,000","0.012","$3,250,000","$3,762,943","5","$18,814,715","$16,164,293","2024","2019","28","29",""
"","Graham Glasgow","2019","G","DET","2016","$2,025,000","$161,355","$2,186,355","0.011","$2,025,000","$759,480","4","$3,037,920","$5,008,148","2020","2016","23","27",""
"","Joe Schobert","2019","OLB","CLE","2016","$2,025,000","$158,489","$2,183,489","0.009","$2,141,277","$743,489","4","$2,973,956","$4,395,233","2020","2016","22","26",""
"","Josh Jacobs","2019","RB","OAK","2019","$495,000","$1,674,709","$2,169,709","0.011","$7,193,836","$2,983,350","4","$11,933,398","$7,193,836","2024","2019","20","21",""
"","Nick Kwiatkoski","2019","ILB","CHI","2016","$2,025,000","$143,780","$2,168,780","0.011","$2,105,278","$728,780","4","$2,915,120","$4,300,398","2020","2016","22","26",""
"","De'Vondre Campbell","2019","OLB","ATL","2016","$2,025,000","$141,382","$2,166,382","0.011","$2,132,466","$726,382","4","$2,905,528","$4,663,292","2020","2016","22","26",""
"","Demarcus Robinson","2019","WR","KC","2016","$2,015,500","$129,293","$2,154,293","0.011","$2,025,000","$714,293","4","$2,857,172","$4,180,172","2020","2016","21","25",""
"","Lamar Jackson","2019","QB","BAL","2018","$910,529","$1,242,117","$2,152,646","0.012","$1,002,510","$2,367,912","4","$9,471,648","$6,450,981","2023","2018","20","22",""
"","Luke Stocker","2019","TE","ATL","2011","$1,400,000","$750,000","$2,150,000","0.011","$2,962,616","$2,750,000","2","$5,500,000","$11,708,469","2021","2019","30","31",""
"","Patrick DiMarco","2019","FB","BUF","-99","$1,600,000","$500,000","$2,150,000","0.011","$1,687,663","$2,100,000","4","$8,400,000","$9,953,671","2021","2017","27","30",""
"","Laremy Tunsil","2019","LT","HOU","2016","$2,148,770","$0","$2,148,770","0.010","$2,148,770","$3,114,413","4","$12,457,650","$12,457,650","2021","2016","21","25",""
"","Marquise Brown","2019","WR","BAL","2019","$495,000","$1,648,153","$2,143,153","0.011","$7,141,342","$2,946,835","4","$11,787,340","$7,141,342","2024","2019","21","22",""
"","Malcolm Brown","2019","RB","LAR","-99","$1,000,000","$50,000","$2,137,500","0.011","$2,187,500","$1,650,000","2","$3,300,000","$3,951,513","2021","2019","25","26",""
"","Rashaan Melvin","2019","CB","DET","-99","$1,300,000","$600,000","$2,131,250","0.011","$2,131,250","$2,150,000","1","$2,150,000","$10,229,984","2020","2019","29","30",""
"","Josh Lambo","2019","K","JAC","-99","$1,000,000","$875,000","$2,125,000","0.011","$4,750,000","$3,875,000","4","$15,500,000","$6,847,380","2023","2019","28","29",""
"","Peyton Barber","2019","RB","TB","-99","$1,125,000","$0","$2,125,000","0.011","$2,125,000","$2,125,000","1","$2,125,000","$3,751,900","2020","2019","24","25",""
"","Tyson Alualu","2019","DE","PIT","2010","$1,250,000","$875,000","$2,125,000","0.010","$3,000,000","$2,875,000","2","$5,750,000","$31,606,500","2021","2019","31","32",""
"","Dak Prescott","2019","QB","DAL","2016","$2,025,000","$95,849","$2,120,849","0.011","$2,155,229","$680,848","4","$2,723,393","$4,903,172","2020","2016","22","26",""
"","Blake Martinez","2019","ILB","GB","2016","$2,025,000","$95,849","$2,120,849","0.011","$2,025,000","$680,848","4","$2,723,393","$4,412,783","2020","2016","21","25",""
"","Montez Sweat","2019","OLB","WAS","2019","$495,000","$1,621,593","$2,116,593","0.011","$6,981,372","$2,910,315","4","$11,641,260","$6,981,372","2024","2019","22","23",""
"","Buster Skrine","2019","CB","CHI","2011","$1,000,000","$1,100,000","$2,100,000","0.011","$6,591,481","$5,500,000","3","$16,500,000","$34,681,894","2022","2019","29","30",""
"","Marcedes Lewis","2019","TE","GB","2006","$1,050,000","$500,000","$2,100,000","0.011","$2,100,000","$2,100,000","1","$2,100,000","$50,480,000","2020","2019","34","35",""
"","Tajae Sharpe","2019","WR","TEN","2016","$2,025,000","$68,721","$2,093,721","0.010","$2,025,000","$653,721","4","$2,614,884","$3,742,884","2020","2016","21","25",""
"","Connor McGovern","2019","C","DEN","2016","$2,025,000","$65,975","$2,090,975","0.011","$2,025,000","$650,975","4","$2,603,900","$4,354,323","2020","2016","22","26",""
"","Johnathan Abram","2019","S","OAK","2019","$495,000","$1,595,035","$2,090,035","0.011","$6,875,140","$2,873,799","4","$11,495,194","$6,875,140","2024","2019","22","23",""
"","Matt Judon","2019","OLB","BAL","2016","$2,025,000","$63,934","$2,088,934","0.011","$2,118,556","$648,934","4","$2,595,736","$3,994,292","2020","2016","23","27",""
"","Joe Haeg","2019","G","IND","2016","$2,025,000","$60,604","$2,085,604","0.009","$2,025,000","$645,603","4","$2,582,410","$4,163,410","2020","2016","22","26",""
"","Brandon Shell","2019","RT","NYJ","2016","$2,025,000","$58,993","$2,083,993","0.010","$2,025,000","$643,992","4","$2,575,966","$3,880,966","2020","2016","23","27",""
"","Jarrod Wilson","2019","FS","JAC","-99","$1,450,000","$583,333","$2,083,333","0.010","$3,250,000","$2,416,667","3","$7,250,000","$4,875,000","2022","2019","24","25",""
"","Halapoulivaati Vaitai","2019","G","PHI","2016","$2,025,000","$56,282","$2,081,282","0.011","$2,025,000","$641,281","4","$2,565,125","$4,239,863","2020","2016","22","26",""
"","D.J. Reader","2019","DT","HOU","2016","$2,025,000","$53,845","$2,078,845","0.010","$2,025,000","$638,845","4","$2,555,380","$4,019,380","2020","2016","21","25",""
"","Jerry Tillery","2019","DT","LAC","2019","$495,000","$1,581,756","$2,076,756","0.011","$7,001,707","$2,855,540","4","$11,422,158","$7,001,707","2024","2019","22","23",""
"","Jatavis Brown","2019","OLB","LAC","2016","$2,025,000","$46,097","$2,071,097","0.011","$2,025,000","$631,096","4","$2,524,385","$3,829,385","2020","2016","21","25",""
"","Chris Conley","2019","WR","JAC","2015","$805,000","$500,000","$2,066,666","0.010","$2,566,666","$2,297,500","2","$4,595,000","$6,841,100","2021","2019","26","27",""
"","Al Woods","2019","DT","SEA","2010","$1,102,942","$400,000","$2,065,442","0.011","$2,028,032","$2,250,000","1","$2,250,000","$17,012,124","2020","2019","31","32",""
"","Anthony Brown","2019","CB","DAL","2016","$2,025,000","$33,739","$2,058,739","0.010","$2,063,764","$618,737","4","$2,474,947","$4,256,401","2020","2016","22","26",""
"","Wes Schweitzer","2019","C","ATL","2016","$2,025,000","$33,096","$2,058,096","0.011","$2,103,314","$618,095","4","$2,472,381","$4,321,760","2020","2016","22","26",""
"","Elandon Roberts","2019","ILB","NE","2016","$2,025,000","$25,089","$2,050,089","0.010","$2,025,000","$610,089","4","$2,440,356","$3,850,701","2020","2016","21","25",""
"","Will Parks","2019","SS","DEN","2016","$2,025,000","$25,089","$2,050,089","0.011","$2,025,000","$610,089","4","$2,440,356","$4,397,665","2020","2016","21","25",""
"","Quinton Spain","2019","G","BUF","-99","$1,750,000","$200,000","$2,050,000","0.010","$2,143,171","$2,050,000","1","$2,050,000","$6,333,393","2020","2019","27","28",""
"","Jalen Mills","2019","CB","PHI","2016","$2,025,000","$19,214","$2,044,214","0.010","$2,025,000","$604,214","4","$2,416,856","$4,123,531","2020","2016","21","25",""
"","Adarius Taylor","2019","ILB","CLE","-99","$1,350,000","$500,000","$2,040,625","0.008","$2,580,641","$2,500,000","2","$5,000,000","$5,488,775","2021","2019","28","29",""
"","David Onyemata","2019","DT","NO","2016","$1,905,882","$127,610","$2,033,492","0.011","$1,905,882","$720,586","4","$2,882,345","$4,180,785","2020","2016","23","27",""
"","Hunter Henry","2019","TE","LAC","2016","$1,170,042","$710,058","$2,030,100","0.011","$1,320,042","$1,595,077","4","$6,380,307","$6,380,307","2020","2016","21","25",""
"","Donald Penn","2019","RT","WAS","-99","$1,030,000","$250,000","$2,030,000","0.011","$2,030,000","$2,030,000","1","$2,030,000","$60,930,737","2020","2019","35","36",""
"","Austin Blythe","2019","G","LAR","2016","$2,025,000","$0","$2,025,000","0.011","$2,025,000","$600,497","4","$2,401,989","$4,087,049","2020","2016","23","27",""
"","Alex Lewis","2019","G","NYJ","2016","$2,025,000","$0","$2,025,000","0.010","$2,025,000","$707,974","4","$2,831,897","$3,959,897","2020","2016","23","27",""
"","Brandon Dunn","2019","DT","HOU","-99","$2,025,000","$0","$2,025,000","0.009","$2,025,000","$2,025,000","1","$2,025,000","$4,746,412","2020","2019","26","27",""
"","Jordan Howard","2019","RB","PHI","2016","$2,025,000","$0","$2,025,000","0.010","$2,025,000","$647,006","4","$2,588,022","$3,893,022","2020","2016","21","25",""
"","Shon Coleman","2019","T","SF","2016","$2,005,000","$0","$2,025,000","0.009","$2,025,000","$819,704","4","$3,278,816","$4,528,536","2020","2016","24","28",""
"","Carl Nassib","2019","OLB","TB","2016","$2,025,000","$0","$2,025,000","0.010","$2,025,000","$899,716","4","$3,598,862","$4,755,862","2020","2016","22","26",""
"","Kendall Fuller","2019","CB","KC","2016","$2,025,000","$0","$2,025,000","0.011","$2,025,000","$780,856","4","$3,123,424","$4,841,714","2020","2016","20","24",""
"","Jordan Lucas","2019","S","KC","2016","$2,025,000","$0","$2,025,000","0.011","$2,025,000","$2,025,000","1","$2,025,000","$3,105,741","2020","2019","25","26",""
"","Evan Boehm","2019","G","MIA","2016","$2,025,000","$0","$2,025,000","0.010","$2,025,000","$2,025,000","1","$2,025,000","$4,004,188","2020","2019","25","26",""
"","Eric Murray","2019","FS","CLE","2016","$2,015,500","$0","$2,025,000","0.008","$2,073,675","$741,826","4","$2,967,303","$4,311,478","2020","2016","21","25",""
"","Rashard Higgins","2019","WR","CLE","2016","$2,025,000","$0","$2,025,000","0.008","$2,045,727","$2,025,000","1","$2,025,000","$3,850,100","2020","2019","24","25",""
"","Quinton Jefferson","2019","DE","SEA","2016","$2,025,000","$0","$2,025,000","0.010","$2,025,000","$2,025,000","1","$2,025,000","$3,717,334","2020","2019","25","26",""
"","Rashod Hill","2019","G","MIN","-99","$2,025,000","$0","$2,025,000","0.011","$2,025,000","$2,025,000","1","$2,025,000","$3,733,570","2020","2019","26","27",""
"","Andy Lee","2019","P","ARI","2004","$2,000,000","$0","$2,000,000","0.010","$2,014,246","$2,625,000","2","$5,250,000","$29,108,742","2021","2018","35","37",""
"","Josh McCown","2019","QB","PHI","2002","$2,000,000","$0","$2,000,000","0.010","$2,000,000","$2,000,000","1","$2,000,000","$51,668,000","2020","2019","39","40",""
"","Tress Way","2019","P","WAS","-99","$1,500,000","$250,000","$2,000,000","0.010","$1,650,000","$3,412,500","4","$13,650,000","$7,219,100","2025","2019","28","29",""
"","Bashaud Breeland","2019","CB","KC","2014","$805,000","$1,150,000","$2,000,000","0.011","$2,000,000","$2,000,000","1","$2,000,000","$7,136,484","2020","2019","26","27",""
"","Michael Thomas","2019","FS","NYG","-99","$1,900,000","$0","$2,000,000","0.010","$2,000,000","$2,000,000","2","$4,000,000","$7,729,370","2020","2018","27","29",""
"","Seth Roberts","2019","WR","BAL","-99","$1,700,000","$300,000","$2,000,000","0.011","$2,056,236","$2,000,000","1","$2,000,000","$9,763,681","2020","2019","27","28",""
"","Adrian Phillips","2019","FS","LAC","-99","$1,500,000","$500,000","$2,000,000","0.011","$2,000,000","$2,000,000","1","$2,000,000","$5,422,209","2020","2019","26","27",""
"","Damion Square","2019","DT","LAC","-99","$1,500,000","$500,000","$2,000,000","0.011","$2,000,000","$2,000,000","1","$2,000,000","$8,130,098","2020","2019","29","30",""
"","Frank Gore","2019","RB","BUF","2005","$1,250,000","$500,000","$2,000,000","0.010","$2,046,814","$2,000,000","1","$2,000,000","$62,246,439","2020","2019","35","36",""
"","LaAdrian Waddle","2019","RT","BUF","-99","$1,000,000","$400,000","$2,000,000","0.010","$1,500,000","$2,000,000","1","$2,000,000","$7,147,488","2020","2019","27","28",""
"","Dan Bailey","2019","K","MIN","-99","$1,000,000","$0","$2,000,000","0.010","$2,000,000","$1,000,000","1","$1,000,000","$17,447,500","2020","2019","30","31",""
"","Geoff Swaim","2019","TE","JAC","2015","$1,500,000","$250,000","$1,987,500","0.010","$2,237,500","$3,300,000","2","$6,600,000","$4,572,234","2021","2019","25","26",""
"","Raheem Mostert","2019","RB","SF","-99","$1,400,000","$333,333","$1,983,333","0.009","$2,650,000","$2,900,000","3","$8,700,000","$4,462,180","2022","2019","26","27",""
"","Chris Jones","2019","DT","KC","2016","$1,199,714","$682,951","$1,982,665","0.010","$1,299,714","$1,557,807","4","$6,231,229","$6,231,229","2020","2016","21","25",""
"","Adrian Clayborn","2019","DE","ATL","2011","$930,000","$750,000","$1,980,000","0.010","$2,026,215","$2,000,000","1","$2,000,000","$27,515,403","2020","2019","30","31",""
"","L.J. Collier","2019","DE","SEA","2019","$495,000","$1,475,196","$1,970,196","0.010","$6,395,784","$2,709,020","4","$10,836,078","$6,395,784","2024","2019","23","24",""
"","Charles Clay","2019","TE","ARI","2011","$1,150,000","$350,000","$1,968,750","0.010","$2,013,264","$2,000,000","1","$2,000,000","$38,451,264","2020","2019","29","30",""
"","Kevin King","2019","CB","GB","2017","$1,108,717","$822,433","$1,931,150","0.010","$1,108,717","$1,770,221","4","$7,080,884","$2,333,044","2021","2017","21","24",""
"","Nick Dzubnar","2019","ILB","LAC","-99","$1,375,000","$397,500","$1,922,500","0.010","$1,525,000","$1,525,000","2","$3,050,000","$4,558,764","2020","2018","26","28",""
"","Cam Robinson","2019","LT","JAC","2017","$1,103,015","$811,029","$1,914,044","0.010","$1,103,015","$1,754,541","4","$7,018,163","$5,596,140","2021","2017","21","24",""
"","Deandre Baker","2019","CB","NYG","2019","$495,000","$1,418,766","$1,913,766","0.010","$6,170,064","$2,631,429","4","$10,525,716","$6,170,064","2024","2019","21","22",""
"","Sherrick McManis","2019","CB","CHI","2010","$1,500,000","$300,000","$1,912,500","0.010","$1,636,025","$1,750,000","2","$3,500,000","$10,087,095","2020","2018","30","32",""
"","Rontez Miles","2019","FS","NYJ","-99","$1,907,000","$0","$1,907,000","0.009","$1,907,000","$1,907,000","1","$1,907,000","$3,975,240","2020","2019","30","31",""
"","Anthony Chickillo","2019","OLB","PIT","2015","$805,000","$1,097,500","$1,902,500","0.009","$3,000,000","$4,000,500","2","$8,001,000","$6,530,469","2021","2019","26","27",""
"","Wil Lutz","2019","K","NO","-99","$850,000","$1,050,000","$1,900,000","0.010","$6,100,000","$4,050,000","5","$20,250,000","$7,785,289","2024","2019","24","25",""
"","Josh Hill","2019","TE","NO","-99","$850,000","$750,000","$1,900,000","0.010","$4,150,000","$2,950,000","3","$8,850,000","$10,933,112","2022","2019","28","29",""
"","Carlos Hyde","2019","RB","HOU","2014","$1,400,000","$0","$1,900,000","0.009","$1,900,000","$2,800,000","1","$2,800,000","$12,055,600","2020","2019","28","29",""
"","Brett Hundley","2019","QB","ARI","2015","$1,125,000","$600,000","$1,875,000","0.010","$1,879,626","$1,875,000","1","$1,875,000","$4,383,259","2020","2019","25","26",""
"","Damien Wilson","2019","OLB","KC","2015","$720,000","$875,000","$1,875,000","0.010","$2,750,000","$2,875,000","2","$5,750,000","$5,496,315","2021","2019","25","26",""
"","Kaleb McGary","2019","RT","ATL","2019","$495,000","$1,371,498","$1,866,498","0.010","$6,117,269","$2,566,436","4","$10,265,742","$6,117,269","2024","2019","23","24",""
"","Mike Glennon","2019","QB","OAK","2013","$1,000,000","$400,000","$1,865,625","0.010","$1,865,625","$1,950,000","1","$1,950,000","$29,312,407","2020","2019","29","30",""
"","Budda Baker","2019","SS","ARI","2017","$1,085,910","$776,819","$1,862,729","0.010","$1,216,386","$1,707,501","4","$6,830,005","$5,564,118","2021","2017","20","23",""
"","Latavius Murray","2019","RB","NO","2013","$1,000,000","$850,000","$1,850,000","0.010","$4,400,000","$3,600,000","4","$14,400,000","$15,479,186","2023","2019","28","29",""
"","Darron Lee","2019","ILB","KC","2016","$1,843,861","$0","$1,843,861","0.010","$1,843,861","$2,555,412","4","$10,221,648","$9,897,120","2020","2016","21","25",""
"","Tom Compton","2019","G","NYJ","2012","$1,410,000","$90,000","$1,837,500","0.009","$1,837,500","$1,600,000","1","$1,600,000","$7,592,086","2020","2019","29","30",""
"","N'Keal Harry","2019","WR","NE","2019","$495,000","$1,341,063","$1,836,063","0.009","$5,859,252","$2,524,587","4","$10,098,346","$5,859,252","2024","2019","21","22",""
"","Randy Bullock","2019","K","CIN","2012","$1,475,000","$250,000","$1,825,000","0.009","$1,589,952","$2,102,500","2","$4,205,000","$6,424,301","2021","2018","28","30",""
"","Forrest Lamp","2019","G","LAC","2017","$1,071,084","$747,167","$1,818,251","0.010","$1,071,084","$1,666,730","4","$6,666,920","$5,175,795","2021","2017","22","25",""
"","Timmy Jernigan","2019","DT","PHI","2014","$1,000,000","$250,000","$1,812,500","0.009","$1,812,500","$2,000,000","1","$2,000,000","$19,195,017","2020","2019","26","27",""
"","Austin Johnson","2019","DT","TEN","2016","$1,222,122","$579,497","$1,801,619","0.008","$1,222,122","$1,415,557","4","$5,662,229","$5,662,229","2020","2016","21","25",""
