,Player,Year,Pos,Cat_POS,Team,BaseSalary,SigningBonus,Cap Hit,Salary%,Conf,Division,Wins,Losses,Ties,Win %,Div_Rank,Scored,Allowed,Net,SOV,SOS,Playoff,Won Superbowl
13902,Ryan Grant,2018,WR,Offense,IND,"$1,000,000",$0,"$5,000,000",0.026,AFC,AFC South,10,6,0,0.625,2,433,344,89,0.45625,0.464844,Yes,No
13903,Timmy Jernigan,2018,DT,Defense,PHI,"$3,000,000","$2,000,000","$5,000,000",0.028,NFC,NFC East,9,7,0,0.5625,2,367,348,19,0.486111,0.515625,Yes,No
13904,Beau Allen,2018,DT,Defense,TB,"$2,250,000",$0,"$5,000,000",0.026,NFC,NFC South,5,11,0,0.3125,4,396,464,-68,0.5,0.519531,No,No
13905,Lane Johnson,2018,RT,Offense,PHI,"$790,000","$2,000,000","$4,982,206",0.028,NFC,NFC East,9,7,0,0.5625,2,367,348,19,0.486111,0.515625,Yes,No
13906,Stefon Diggs,2018,WR,Offense,MIN,"$1,907,000","$3,056,929","$4,963,929",0.026,NFC,NFC North,8,7,1,0.53125,2,360,341,19,0.351562,0.5,No,No
13907,DeForest Buckner,2018,DT,Defense,SF,"$630,000","$2,857,453","$4,961,179",0.021,NFC,NFC West,4,12,0,0.25,3,342,435,-93,0.40625,0.5,No,No
13908,Reshad Jones,2018,SS,Defense,MIA,"$915,000","$1,840,000","$4,960,000",0.028,AFC,AFC East,7,9,0,0.4375,2,319,433,-114,0.446429,0.464844,No,No
13909,Bradley Chubb,2018,OLB,Defense,DEN,"$480,000","$4,478,407","$4,958,407",0.027,AFC,AFC West,6,10,0,0.375,3,329,349,-20,0.458333,0.519531,No,No
13910,Zach Ertz,2018,TE,Offense,PHI,"$790,000","$1,600,000","$4,937,500",0.028,NFC,NFC East,9,7,0,0.5625,2,367,348,19,0.486111,0.515625,Yes,No
13911,Bilal Powell,2018,RB,Offense,NYJ,"$4,000,000","$883,334","$4,883,334",0.025,AFC,AFC East,4,12,0,0.25,4,333,441,-108,0.4375,0.5,No,No
13912,Trent Murphy,2018,DE,Defense,BUF,"$2,625,000","$1,750,000","$4,881,250",0.026,AFC,AFC East,6,10,0,0.375,3,269,374,-105,0.40625,0.519531,No,No
13913,Corey Linsley,2018,C,Offense,GB,"$1,000,000","$2,000,000","$4,850,000",0.027,NFC,NFC North,6,9,1,0.40625,3,376,400,-24,0.416667,0.484375,No,No
13914,Albert Wilson,2018,WR,Offense,MIA,"$790,000","$1,333,333","$4,833,333",0.027,AFC,AFC East,7,9,0,0.4375,2,319,433,-114,0.446429,0.464844,No,No
13915,Demar Dotson,2018,RT,Offense,TB,"$3,975,000",$0,"$4,803,125",0.025,NFC,NFC South,5,11,0,0.3125,4,396,464,-68,0.5,0.519531,No,No
13916,Brandon Brooks,2018,G,Offense,PHI,"$790,000","$2,200,000","$4,768,397",0.027,NFC,NFC East,9,7,0,0.5625,2,367,348,19,0.486111,0.515625,Yes,No
13917,Allen Hurns,2018,WR,Offense,DAL,"$2,500,000","$1,250,000","$4,750,000",0.026,NFC,NFC East,10,6,0,0.625,1,339,324,15,0.44375,0.488281,Yes,No
13918,Tyler Eifert,2018,TE,Offense,CIN,"$1,000,000","$3,000,000","$4,750,000",0.025,AFC,AFC North,6,10,0,0.375,4,368,455,-87,0.447917,0.527344,No,No
13919,Alec Ogletree,2018,ILB,Defense,NYG,"$3,000,000",$0,"$4,750,000",0.027,NFC,NFC East,5,11,0,0.3125,4,369,412,-43,0.4875,0.527344,No,No
13920,Michael Johnson,2018,DE,Defense,CIN,"$4,550,000",$0,"$4,737,500",0.025,AFC,AFC North,6,10,0,0.375,4,368,455,-87,0.447917,0.527344,No,No
13921,Quincy Enunwa,2018,WR,Offense,NYJ,"$2,914,000","$1,800,000","$4,714,000",0.024,AFC,AFC East,4,12,0,0.25,4,333,441,-108,0.4375,0.5,No,No
13922,Stacy McGee,2018,DT,Defense,WAS,"$3,750,000","$800,000","$4,675,000",0.026,NFC,NFC East,7,9,0,0.4375,3,281,359,-78,0.366071,0.484375,No,No
13923,Malcolm Smith,2018,ILB,Defense,SF,"$3,000,000","$1,400,000","$4,668,750",0.02,NFC,NFC West,4,12,0,0.25,3,342,435,-93,0.40625,0.5,No,No
13924,Mike Iupati,2018,G,Offense,ARI,"$915,000","$1,200,000","$4,657,500",0.026,NFC,NFC West,3,13,0,0.1875,4,225,425,-200,0.291667,0.523438,No,No
13925,Marqise Lee,2018,WR,Offense,JAX,"$2,250,000","$1,750,000","$4,656,250",0.023,AFC,AFC South,5,11,0,0.3125,4,245,316,-71,0.4625,0.546875,No,No
13926,Vic Beasley,2018,DE,Defense,ATL,"$705,000","$2,200,496","$4,612,118",0.026,NFC,NFC South,7,9,0,0.4375,2,414,423,-9,0.348214,0.476562,No,No
13927,Mike Remmers,2018,G,Offense,MIN,"$3,900,000","$600,000","$4,600,000",0.024,NFC,NFC North,8,7,1,0.53125,2,360,341,19,0.351562,0.5,No,No
13928,Damon Harrison,2018,DT,Defense,DET,"$4,558,824",$0,"$4,558,823",0.025,NFC,NFC North,6,10,0,0.375,4,324,360,-36,0.416667,0.496094,No,No
13929,Muhammad Wilkerson,2018,DE,Defense,GB,"$1,600,000","$1,500,000","$4,512,500",0.025,NFC,NFC North,6,9,1,0.40625,3,376,400,-24,0.416667,0.484375,No,No
13930,Demaryius Thomas,2018,WR,Offense,HOU,"$4,500,000",$0,"$4,500,000",0.024,AFC,AFC South,11,5,0,0.6875,1,402,316,86,0.431818,0.46875,Yes,No
13931,Marcus Gilchrist,2018,FS,Defense,LV/OAK,"$2,000,000","$1,850,000","$4,500,000",0.024,AFC,AFC West,4,12,0,0.25,4,290,467,-177,0.390625,0.542969,No,No
13932,Matt Schaub,2018,QB,Offense,ATL,"$2,750,000","$1,250,000","$4,500,000",0.025,NFC,NFC South,7,9,0,0.4375,2,414,423,-9,0.348214,0.476562,No,No
13933,Ted Ginn Jr.,2018,WR,Offense,NO,"$3,000,000","$1,000,000","$4,500,000",0.025,NFC,NFC South,13,3,0,0.8125,1,504,353,151,0.480769,0.476562,Yes,No
13934,Kyle Juszczyk,2018,FB,Offense,SF,"$2,750,000","$1,250,000","$4,500,000",0.019,NFC,NFC West,4,12,0,0.25,3,342,435,-93,0.40625,0.5,No,No
13935,Mike Williams,2018,WR,Offense,LAC/SD,"$1,362,724","$3,125,896","$4,488,620",0.025,AFC,AFC West,12,4,0,0.75,2,428,329,99,0.416667,0.472656,Yes,No
13936,Seth Roberts,2018,WR,Offense,LV/OAK,"$2,250,000",$0,"$4,450,000",0.024,AFC,AFC West,4,12,0,0.25,4,290,467,-177,0.390625,0.542969,No,No
13937,Tyler Lockett,2018,WR,Offense,SEA,"$2,000,000","$2,446,688","$4,446,688",0.025,NFC,NFC West,10,6,0,0.625,2,428,347,81,0.39375,0.480469,Yes,No
13938,Corey Liuget,2018,DT,Defense,LAC/SD,"$935,000","$1,147,059","$4,374,559",0.024,AFC,AFC West,12,4,0,0.75,2,428,329,99,0.416667,0.472656,Yes,No
13939,Donald Penn,2018,RT,Offense,LV/OAK,"$3,000,000",$0,"$4,350,000",0.024,AFC,AFC West,4,12,0,0.25,4,290,467,-177,0.390625,0.542969,No,No
13940,Devon Kennard,2018,OLB,Defense,DET,"$2,250,000","$1,750,000","$4,350,000",0.024,NFC,NFC North,6,10,0,0.375,4,324,360,-36,0.416667,0.496094,No,No
13941,Quenton Nelson,2018,G,Offense,IND,"$480,000","$3,863,437","$4,343,437",0.022,AFC,AFC South,10,6,0,0.625,2,433,344,89,0.45625,0.464844,Yes,No
13942,Jack Conklin,2018,RT,Offense,TEN,"$1,895,242","$2,440,483","$4,335,725",0.021,AFC,AFC South,9,7,0,0.5625,3,310,303,7,0.465278,0.519531,No,No
13943,Dion Lewis,2018,RB,Offense,TEN,"$2,000,000","$562,500","$4,312,500",0.021,AFC,AFC South,9,7,0,0.5625,3,310,303,7,0.465278,0.519531,No,No
13944,Leonard Floyd,2018,OLB,Defense,CHI,"$1,884,806","$2,419,611","$4,304,417",0.023,NFC,NFC North,12,4,0,0.75,1,421,283,138,0.411458,0.421875,Yes,No
13945,Cole Beasley,2018,WR,Offense,DAL,"$3,250,000","$1,000,000","$4,250,000",0.023,NFC,NFC East,10,6,0,0.625,1,339,324,15,0.44375,0.488281,Yes,No
13946,Justin Ellis,2018,DT,Defense,LV/OAK,"$2,500,000",$0,"$4,250,000",0.023,AFC,AFC West,4,12,0,0.25,4,290,467,-177,0.390625,0.542969,No,No
13947,Wesley Woodyard,2018,ILB,Defense,TEN,"$2,700,000",$0,"$4,250,000",0.021,AFC,AFC South,9,7,0,0.5625,3,310,303,7,0.465278,0.519531,No,No
13948,Steve McLendon,2018,DT,Defense,NYJ,"$3,125,000","$750,000","$4,250,000",0.022,AFC,AFC East,4,12,0,0.25,4,333,441,-108,0.4375,0.5,No,No
13949,Giovani Bernard,2018,RB,Offense,CIN,"$3,100,000","$750,000","$4,200,000",0.022,AFC,AFC North,6,10,0,0.375,4,368,455,-87,0.447917,0.527344,No,No
13950,Domata Peko,2018,DT,Defense,DEN,"$3,700,000","$500,000","$4,200,000",0.022,AFC,AFC West,6,10,0,0.375,3,329,349,-20,0.458333,0.519531,No,No
13951,Lane Taylor,2018,G,Offense,GB,"$1,100,000","$1,250,000","$4,193,750",0.023,NFC,NFC North,6,9,1,0.40625,3,376,400,-24,0.416667,0.484375,No,No
13952,Shawn Williams,2018,SS,Defense,CIN,"$3,200,000","$400,000","$4,150,000",0.022,AFC,AFC North,6,10,0,0.375,4,368,455,-87,0.447917,0.527344,No,No
13953,Terrance Williams,2018,WR,Offense,DAL,"$2,882,353","$1,250,000","$4,132,352",0.022,NFC,NFC East,10,6,0,0.625,1,339,324,15,0.44375,0.488281,Yes,No
13954,Theo Riddick,2018,RB,Offense,DET,"$2,700,000","$962,500","$4,125,000",0.023,NFC,NFC North,6,10,0,0.375,4,324,360,-36,0.416667,0.496094,No,No
13955,Trae Waynes,2018,CB,Defense,MIN,"$2,200,142","$1,918,521","$4,118,663",0.022,NFC,NFC North,8,7,1,0.53125,2,360,341,19,0.351562,0.5,No,No
13956,Alejandro Villanueva,2018,LT,Offense,PIT,"$705,000","$1,625,000","$4,095,000",0.023,AFC,AFC North,9,6,1,0.59375,2,428,360,68,0.444444,0.5,No,No
13957,William Hayes,2018,DE,Defense,MIA,"$4,000,000",$0,"$4,050,000",0.023,AFC,AFC East,7,9,0,0.4375,2,319,433,-114,0.446429,0.464844,No,No
13958,Marshawn Lynch,2018,RB,Offense,LV/OAK,"$2,500,000",$0,"$4,031,250",0.022,AFC,AFC West,4,12,0,0.25,4,290,467,-177,0.390625,0.542969,No,No
13959,Senio Kelemete,2018,G,Offense,HOU,"$1,250,000","$750,000","$4,000,000",0.021,AFC,AFC South,11,5,0,0.6875,1,402,316,86,0.431818,0.46875,Yes,No
13960,Bennie Logan,2018,DT,Defense,TEN,"$2,000,000","$2,000,000","$4,000,000",0.019,AFC,AFC South,9,7,0,0.5625,3,310,303,7,0.465278,0.519531,No,No
13961,Captain Munnerlyn,2018,CB,Defense,CAR,"$1,900,000","$1,500,000","$4,000,000",0.022,NFC,NFC South,7,9,0,0.4375,3,376,382,-6,0.517857,0.503906,No,No
13962,Todd Davis,2018,ILB,Defense,DEN,"$3,000,000","$1,000,000","$4,000,000",0.021,AFC,AFC West,6,10,0,0.375,3,329,349,-20,0.458333,0.519531,No,No
13963,Mike Wallace,2018,WR,Offense,PHI,"$915,000","$1,000,000","$4,000,000",0.023,NFC,NFC East,9,7,0,0.5625,2,367,348,19,0.486111,0.515625,Yes,No
13964,Chase Daniel,2018,QB,Offense,CHI,"$2,000,000",$0,"$4,000,000",0.022,NFC,NFC North,12,4,0,0.75,1,421,283,138,0.411458,0.421875,Yes,No
13965,Alshon Jeffery,2018,WR,Offense,PHI,"$1,000,000","$1,250,000","$3,975,000",0.022,NFC,NFC East,9,7,0,0.5625,2,367,348,19,0.486111,0.515625,Yes,No
13966,Malcolm Jenkins,2018,FS,Defense,PHI,"$915,000","$1,500,000","$3,952,000",0.022,NFC,NFC East,9,7,0,0.5625,2,367,348,19,0.486111,0.515625,Yes,No
13967,Julian Edelman,2018,WR,Offense,NE,"$1,529,412","$1,535,949","$3,940,361",0.022,AFC,AFC East,11,5,0,0.6875,1,436,325,111,0.488636,0.476562,Yes,Yes
13968,Brooks Reed,2018,DE,Defense,ATL,"$3,000,000","$940,000","$3,940,000",0.022,NFC,NFC South,7,9,0,0.4375,2,414,423,-9,0.348214,0.476562,No,No
13969,Adrian Clayborn,2018,DE,Defense,NE,"$1,500,000","$2,000,000","$3,937,500",0.022,AFC,AFC East,11,5,0,0.6875,1,436,325,111,0.488636,0.476562,Yes,Yes
13970,Nevin Lawson,2018,CB,Defense,DET,"$2,300,000","$1,125,000","$3,925,000",0.022,NFC,NFC North,6,10,0,0.375,4,324,360,-36,0.416667,0.496094,No,No
13971,Christian McCaffrey,2018,RB,Offense,CAR,"$1,248,695","$2,669,782","$3,918,477",0.022,NFC,NFC South,7,9,0,0.4375,3,376,382,-6,0.517857,0.503906,No,No
13972,D.J. Hayden,2018,CB,Defense,JAX,"$2,250,000","$1,666,666","$3,916,666",0.019,AFC,AFC South,5,11,0,0.3125,4,245,316,-71,0.4625,0.546875,No,No
13973,Greg Mancz,2018,C,Offense,HOU,"$1,907,000",$0,"$3,907,000",0.021,AFC,AFC South,11,5,0,0.6875,1,402,316,86,0.431818,0.46875,Yes,No
13974,Aaron Lynch,2018,DE,Defense,CHI,"$2,200,000","$1,250,000","$3,906,250",0.021,NFC,NFC North,12,4,0,0.75,1,421,283,138,0.411458,0.421875,Yes,No
13975,Duke Johnson,2018,RB,Offense,CLE,"$957,000","$927,523","$3,894,523",0.017,AFC,AFC North,7,8,1,0.46875,3,359,392,-33,0.410714,0.511719,No,No
13976,John Ross,2018,WR,Offense,CIN,"$1,242,994","$2,646,975","$3,889,969",0.021,AFC,AFC North,6,10,0,0.375,4,368,455,-87,0.447917,0.527344,No,No
13977,Dwayne Allen,2018,TE,Offense,NE,"$3,380,000",$0,"$3,880,000",0.022,AFC,AFC East,11,5,0,0.6875,1,436,325,111,0.488636,0.476562,Yes,Yes
13978,Jordan Poyer,2018,FS,Defense,BUF,"$2,500,000","$875,000","$3,875,000",0.021,AFC,AFC East,6,10,0,0.375,3,269,374,-105,0.40625,0.519531,No,No
13979,Vernon Hargreaves,2018,CB,Defense,TB,"$1,738,878","$2,127,756","$3,866,634",0.02,NFC,NFC South,5,11,0,0.3125,4,396,464,-68,0.5,0.519531,No,No
13980,Josh Allen,2018,QB,Offense,BUF,"$480,000","$3,371,461","$3,851,461",0.02,AFC,AFC East,6,10,0,0.375,3,269,374,-105,0.40625,0.519531,No,No
13981,Cody Parkey,2018,K,Special Teams,CHI,"$1,250,000","$562,500","$3,812,500",0.021,NFC,NFC North,12,4,0,0.75,1,421,283,138,0.411458,0.421875,Yes,No
13982,Thomas Davis,2018,OLB,Defense,CAR,"$2,676,471",$0,"$3,801,471",0.021,NFC,NFC South,7,9,0,0.4375,3,376,382,-6,0.517857,0.503906,No,No
13983,Patrick Chung,2018,SS,Defense,NE,"$915,000","$2,000,000","$3,800,000",0.021,AFC,AFC East,11,5,0,0.6875,1,436,325,111,0.488636,0.476562,Yes,Yes
13984,Eddie Goldman,2018,DT,Defense,CHI,"$1,000,000","$2,798,876","$3,798,876",0.021,NFC,NFC North,12,4,0,0.75,1,421,283,138,0.411458,0.421875,Yes,No
13985,Earl Mitchell,2018,DT,Defense,SF,"$2,250,000","$750,000","$3,756,250",0.016,NFC,NFC West,4,12,0,0.25,3,342,435,-93,0.40625,0.5,No,No
13986,Duron Harmon,2018,SS,Defense,NE,"$1,500,000","$1,250,000","$3,750,000",0.021,AFC,AFC East,11,5,0,0.6875,1,436,325,111,0.488636,0.476562,Yes,Yes
13987,Rhett Ellison,2018,TE,Offense,NYG,"$2,475,000","$1,250,000","$3,750,000",0.021,NFC,NFC East,5,11,0,0.3125,4,369,412,-43,0.4875,0.527344,No,No
13988,Eric Kendricks,2018,ILB,Defense,MIN,"$1,138,080","$2,602,440","$3,740,520",0.02,NFC,NFC North,8,7,1,0.53125,2,360,341,19,0.351562,0.5,No,No
13989,Patrick Mahomes,2018,QB,Offense,KC,"$555,000","$2,521,506","$3,733,141",0.021,AFC,AFC West,12,4,0,0.75,1,565,421,144,0.395833,0.476562,Yes,No
13990,Paul Richardson,2018,WR,Offense,WAS,"$1,500,000","$2,000,000","$3,718,750",0.021,NFC,NFC East,7,9,0,0.4375,3,281,359,-78,0.366071,0.484375,No,No
13991,Golden Tate,2018,WR,Offense,PHI,"$3,705,882",$0,"$3,705,882",0.021,NFC,NFC East,9,7,0,0.5625,2,367,348,19,0.486111,0.515625,Yes,No
13992,Kyle Van Noy,2018,ILB,Defense,NE,"$2,000,000","$1,166,666","$3,666,666",0.02,AFC,AFC East,11,5,0,0.6875,1,436,325,111,0.488636,0.476562,Yes,Yes
13993,Lawrence Guy,2018,DT,Defense,NE,"$1,400,000","$1,000,000","$3,666,666",0.02,AFC,AFC East,11,5,0,0.6875,1,436,325,111,0.488636,0.476562,Yes,Yes
13994,Antoine Bethea,2018,FS,Defense,ARI,"$1,015,000","$666,666","$3,658,541",0.021,NFC,NFC West,3,13,0,0.1875,4,225,425,-200,0.291667,0.523438,No,No
13995,Andrus Peat,2018,G,Offense,NO,"$1,988,657","$1,636,547","$3,625,204",0.02,NFC,NFC South,13,3,0,0.8125,1,504,353,151,0.480769,0.476562,Yes,No
13996,Jonathan Stewart,2018,RB,Offense,NYG,"$1,400,000",$0,"$3,625,000",0.02,NFC,NFC East,5,11,0,0.3125,4,369,412,-43,0.4875,0.527344,No,No
13997,Tyson Alualu,2018,DE,Defense,PIT,"$3,000,000","$625,000","$3,625,000",0.02,AFC,AFC North,9,6,1,0.59375,2,428,360,68,0.444444,0.5,No,No
13998,Tramon Williams,2018,CB,Defense,GB,"$1,500,000","$1,625,000","$3,625,000",0.02,NFC,NFC North,6,9,1,0.40625,3,376,400,-24,0.416667,0.484375,No,No
13999,Adam Vinatieri,2018,K,Special Teams,IND,"$2,625,000",$0,"$3,625,000",0.019,AFC,AFC South,10,6,0,0.625,2,433,344,89,0.45625,0.464844,Yes,No
14000,Lee Smith,2018,TE,Offense,LV/OAK,"$2,000,000",$0,"$3,616,666",0.02,AFC,AFC West,4,12,0,0.25,4,290,467,-177,0.390625,0.542969,No,No
14001,Lorenzo Alexander,2018,OLB,Defense,BUF,"$2,450,000","$550,000","$3,600,000",0.019,AFC,AFC East,6,10,0,0.375,3,269,374,-105,0.40625,0.519531,No,No
14002,Darren Fells,2018,TE,Offense,CLE,"$1,150,000","$700,000","$3,600,000",0.015,AFC,AFC North,7,8,1,0.46875,3,359,392,-33,0.410714,0.511719,No,No
14003,Anthony Hitchens,2018,ILB,Defense,KC,"$790,000","$2,800,000","$3,600,000",0.02,AFC,AFC West,12,4,0,0.75,1,565,421,144,0.395833,0.476562,Yes,No
14004,Ramon Foster,2018,G,Offense,PIT,"$2,675,000","$916,668","$3,591,668",0.02,AFC,AFC North,9,6,1,0.59375,2,428,360,68,0.444444,0.5,No,No
14005,Josh Hill,2018,TE,Offense,NO,"$1,800,000","$1,583,334","$3,583,334",0.02,NFC,NFC South,13,3,0,0.8125,1,504,353,151,0.480769,0.476562,Yes,No
14006,Colt McCoy,2018,QB,Offense,WAS,"$2,800,000","$600,000","$3,556,860",0.02,NFC,NFC East,7,9,0,0.4375,3,281,359,-78,0.366071,0.484375,No,No
14007,Sam Koch,2018,P,Special Teams,BAL,"$2,750,000","$800,000","$3,550,000",0.02,AFC,AFC North,10,6,0,0.625,1,389,287,102,0.44375,0.488281,Yes,No
14008,Greg Zuerlein,2018,K,Special Teams,LAR/STL,"$2,050,000","$250,000","$3,550,000",0.02,NFC,NFC West,13,3,0,0.8125,1,527,384,143,0.423077,0.476562,Yes,No
14009,E.J. Gaines,2018,CB,Defense,CLE,"$1,750,000","$1,400,000","$3,531,250",0.015,AFC,AFC North,7,8,1,0.46875,3,359,392,-33,0.410714,0.511719,No,No
14010,Kareem Martin,2018,OLB,Defense,NYG,"$2,250,000","$1,166,666","$3,516,666",0.02,NFC,NFC East,5,11,0,0.3125,4,369,412,-43,0.4875,0.527344,No,No
14011,Phil Dawson,2018,K,Special Teams,ARI,"$2,500,000","$500,000","$3,500,000",0.02,NFC,NFC West,3,13,0,0.1875,4,225,425,-200,0.291667,0.523438,No,No
14012,Chris Hogan,2018,WR,Offense,NE,"$3,000,000",$0,"$3,500,000",0.019,AFC,AFC East,11,5,0,0.6875,1,436,325,111,0.488636,0.476562,Yes,Yes
14013,Andre Hal,2018,FS,Defense,HOU,"$3,250,000",$0,"$3,500,000",0.019,AFC,AFC South,11,5,0,0.6875,1,402,316,86,0.431818,0.46875,Yes,No
14014,Brett Kern,2018,P,Special Teams,TEN,"$3,000,000","$500,000","$3,500,000",0.017,AFC,AFC South,9,7,0,0.5625,3,310,303,7,0.465278,0.519531,No,No
14015,Abry Jones,2018,DT,Defense,JAX,"$3,000,000",$0,"$3,500,000",0.017,AFC,AFC South,5,11,0,0.3125,4,245,316,-71,0.4625,0.546875,No,No
14016,Brandon McManus,2018,K,Special Teams,DEN,"$2,250,000","$1,250,000","$3,500,000",0.019,AFC,AFC West,6,10,0,0.375,3,329,349,-20,0.458333,0.519531,No,No
14017,Cassius Marsh,2018,OLB,Defense,SF,"$1,100,000",$0,"$3,500,000",0.015,NFC,NFC West,4,12,0,0.25,3,342,435,-93,0.40625,0.5,No,No
14018,Andrew Sendejo,2018,SS,Defense,MIN,"$3,450,000",$0,"$3,500,000",0.018,NFC,NFC North,8,7,1,0.53125,2,360,341,19,0.351562,0.5,No,No
14019,Sheldon Rankins,2018,DT,Defense,NO,"$1,613,786","$1,877,572","$3,491,358",0.02,NFC,NFC South,13,3,0,0.8125,1,504,353,151,0.480769,0.476562,Yes,No
14020,Marshon Lattimore,2018,CB,Defense,NO,"$1,163,162","$2,327,647","$3,490,809",0.02,NFC,NFC South,13,3,0,0.8125,1,504,353,151,0.480769,0.476562,Yes,No
14021,DeVante Parker,2018,WR,Offense,MIA,"$1,918,165","$1,542,553","$3,460,718",0.02,AFC,AFC East,7,9,0,0.4375,2,319,433,-114,0.446429,0.464844,No,No
14022,Graham Gano,2018,K,Special Teams,CAR,"$1,850,000","$1,537,500","$3,437,500",0.019,NFC,NFC South,7,9,0,0.4375,3,376,382,-6,0.517857,0.503906,No,No
14023,Shaq Mason,2018,G,Offense,NE,"$907,000","$2,510,882","$3,417,882",0.019,AFC,AFC East,11,5,0,0.6875,1,436,325,111,0.488636,0.476562,Yes,Yes
14024,Laremy Tunsil,2018,LT,Offense,MIA,"$1,582,514","$1,815,027","$3,397,541",0.019,AFC,AFC East,7,9,0,0.4375,2,319,433,-114,0.446429,0.464844,No,No
14025,Melvin Gordon,2018,RB,Offense,LAC/SD,"$1,889,968","$1,504,961","$3,394,929",0.019,AFC,AFC West,12,4,0,0.75,2,428,329,99,0.416667,0.472656,Yes,No
14026,Jason McCourty,2018,CB,Defense,NE,"$1,600,000",$0,"$3,382,000",0.019,AFC,AFC East,11,5,0,0.6875,1,436,325,111,0.488636,0.476562,Yes,Yes
14027,Roquan Smith,2018,LB,Defense,CHI,"$480,000","$2,879,485","$3,359,485",0.018,NFC,NFC North,12,4,0,0.75,1,421,283,138,0.411458,0.421875,Yes,No
14028,Jack Crawford,2018,DT,Defense,ATL,"$2,250,000","$833,333","$3,358,333",0.019,NFC,NFC South,7,9,0,0.4375,2,414,423,-9,0.348214,0.476562,No,No
14029,Mike McGlinchey,2018,RT,Offense,SF,"$480,000","$2,854,858","$3,334,858",0.014,NFC,NFC West,4,12,0,0.25,3,342,435,-93,0.40625,0.5,No,No
14030,Bradley McDougald,2018,SS,Defense,SEA,"$1,500,000","$1,333,333","$3,333,333",0.019,NFC,NFC West,10,6,0,0.625,2,428,347,81,0.39375,0.480469,Yes,No
14031,Michael Crabtree,2018,WR,Offense,BAL,"$1,000,000","$2,333,333","$3,333,333",0.019,AFC,AFC North,10,6,0,0.625,1,389,287,102,0.44375,0.488281,Yes,No
14032,Demario Davis,2018,OLB,Defense,NO,"$850,000","$2,300,000","$3,300,000",0.019,NFC,NFC South,13,3,0,0.8125,1,504,353,151,0.480769,0.476562,Yes,No
14033,Kurt Coleman,2018,SS,Defense,NO,"$1,700,000","$1,500,000","$3,300,000",0.019,NFC,NFC South,13,3,0,0.8125,1,504,353,151,0.480769,0.476562,Yes,No
14034,Ryan Fitzpatrick,2018,QB,Offense,TB,"$2,000,000",$0,"$3,300,000",0.017,NFC,NFC South,5,11,0,0.3125,4,396,464,-68,0.5,0.519531,No,No
14035,Ricardo Allen,2018,FS,Defense,ATL,"$1,914,000","$1,375,000","$3,289,000",0.018,NFC,NFC South,7,9,0,0.4375,2,414,423,-9,0.348214,0.476562,No,No
14036,Cordarrelle Patterson,2018,WR,Offense,NE,"$3,000,000",$0,"$3,250,000",0.018,AFC,AFC East,11,5,0,0.6875,1,436,325,111,0.488636,0.476562,Yes,Yes
14037,Justin Pugh,2018,G,Offense,ARI,"$1,000,000","$2,000,000","$3,250,000",0.018,NFC,NFC West,3,13,0,0.1875,4,225,425,-200,0.291667,0.523438,No,No
14038,Karl Joseph,2018,SS,Defense,LV/OAK,"$1,530,392","$1,710,785","$3,241,177",0.018,AFC,AFC West,4,12,0,0.25,4,290,467,-177,0.390625,0.542969,No,No
14039,Stefen Wisniewski,2018,G,Offense,PHI,"$2,500,000","$583,333","$3,208,333",0.018,NFC,NFC East,9,7,0,0.5625,2,367,348,19,0.486111,0.515625,Yes,No
14040,Matt Prater,2018,K,Special Teams,DET,"$2,000,000","$900,000","$3,200,000",0.018,NFC,NFC North,6,10,0,0.375,4,324,360,-36,0.416667,0.496094,No,No
14041,Vince Williams,2018,ILB,Defense,PIT,"$800,000","$2,100,000","$3,200,000",0.018,AFC,AFC North,9,6,1,0.59375,2,428,360,68,0.444444,0.5,No,No
14042,Chris Boswell,2018,K,Special Teams,PIT,"$705,000","$1,200,000","$3,200,000",0.018,AFC,AFC North,9,6,1,0.59375,2,428,360,68,0.444444,0.5,No,No
14043,Josh Rosen,2018,QB,Offense,ARI,"$480,000","$2,719,592","$3,199,592",0.018,NFC,NFC West,3,13,0,0.1875,4,225,425,-200,0.291667,0.523438,No,No
14044,Kevin Johnson,2018,CB,Defense,HOU,"$1,805,375","$1,392,166","$3,197,541",0.017,AFC,AFC South,11,5,0,0.6875,1,402,316,86,0.431818,0.46875,Yes,No
14045,HaHa Clinton-Dix,2018,FS,Defense,WAS,"$3,153,706",$0,"$3,153,705",0.018,NFC,NFC East,7,9,0,0.4375,3,281,359,-78,0.366071,0.484375,No,No
14046,Chris Thompson,2018,RB,Offense,WAS,"$1,996,000","$1,000,000","$3,152,250",0.018,NFC,NFC East,7,9,0,0.4375,3,281,359,-78,0.366071,0.484375,No,No
14047,Deshaun Watson,2018,QB,Offense,HOU,"$1,094,740","$2,053,960","$3,148,700",0.017,AFC,AFC South,11,5,0,0.6875,1,402,316,86,0.431818,0.46875,Yes,No
14048,Arik Armstead,2018,DE,Defense,SF,"$1,777,177","$1,354,569","$3,131,746",0.013,NFC,NFC West,4,12,0,0.25,3,342,435,-93,0.40625,0.5,No,No
14049,Tavon Wilson,2018,SS,Defense,DET,"$1,500,000","$875,000","$3,128,125",0.017,NFC,NFC North,6,10,0,0.375,4,324,360,-36,0.416667,0.496094,No,No
14050,Jaquiski Tartt,2018,SS,Defense,SF,"$1,021,865","$1,980,821","$3,102,686",0.013,NFC,NFC West,4,12,0,0.25,3,342,435,-93,0.40625,0.5,No,No
