,Player,Age,Year,Pos,Cat_POS,Team,BaseSalary,SigningBonus,Cap Hit,Salary%,Conf,Division,Wins,Losses,Ties,Win %,Div_Rank,Scored,Allowed,Net,SOV,SOS,Playoff,Won Superbowl
12084,Robert Nkemdiche,23,2017,DE,Defense,ARI,840936,1113745,1954681,0.011,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
12085,Kemal Ishmael,26,2017,SS,Defense,ATL,1250000,500000,1953125,0.012,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
12086,Travis Swanson,26,2017,C,Offense,DET,1772000,154868,1951868,0.012,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
12087,Spencer Long,27,2017,C,Offense,WAS,1787000,153450,1950450,0.011,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
12088,Tramon Williams,34,2017,CB,Defense,ARI,1100000,500000,1950000,0.011,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
12089,Evan Engram,23,2017,TE,Offense,NYG,465000,1483782,1948782,0.012,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
12090,Marcus Williams,26,2017,CB,Defense,HOU,1938348,0,1938348,0.011,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
12091,Alex Boone,30,2017,G,Offense,ARI,900000,0,1937500,0.011,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
12092,Michael Hoomanawanui,29,2017,TE,Offense,NO,1350000,333333,1933333,0.012,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
12093,Donte Moncrief,24,2017,WR,Offense,IND,1797000,135880,1932880,0.011,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
12094,John Brown,27,2017,WR,Offense,ARI,1797000,135725,1932725,0.011,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
12095,Richard Rodgers,25,2017,TE,Offense,GB,1787000,126504,1923504,0.011,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
12096,Jeff Heath,26,2017,FS,Defense,DAL,1471000,450000,1921000,0.011,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
12097,Bashaud Breeland,25,2017,CB,Defense,WAS,1797000,121500,1918500,0.011,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
12098,Justin Ellis,27,2017,DT,Defense,LV/OAK,1797000,118172,1915172,0.011,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
12099,DeAngelo Hall,34,2017,CB,Defense,WAS,1100000,812500,1912500,0.011,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
12100,Russell Bodine,25,2017,C,Offense,CIN,1797000,114114,1911114,0.011,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
12101,DaQuan Jones,26,2017,DE,Defense,TEN,1797000,113850,1910850,0.01,AFC,AFC South,9,7,0,0.5625,2,334,356,-22,0.395833,0.433594,Yes,No
12102,Aaron Colvin,26,2017,CB,Defense,JAX,1797000,113288,1910288,0.009,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
12103,Vernon Butler,23,2017,DT,Defense,CAR,831660,1076639,1908299,0.011,NFC,NFC South,11,5,0,0.6875,2,363,327,36,0.5,0.539062,Yes,No
12104,Case Keenum,29,2017,QB,Offense,MIN,950000,250000,1906250,0.011,NFC,NFC North,13,3,0,0.8125,1,382,252,130,0.447115,0.492188,Yes,No
12105,Stephen Paea,29,2017,DT,Defense,DAL,1000000,500000,1906250,0.011,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
12106,Mark Sanchez,31,2017,QB,Offense,CHI,1000000,750000,1906250,0.011,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
12107,Anthony Hitchens,25,2017,ILB,Defense,DAL,1797000,108716,1905716,0.011,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
12108,Sharrif Floyd,25,2017,DT,Defense,MIN,2006000,0,1902800,0.011,NFC,NFC North,13,3,0,0.8125,1,382,252,130,0.447115,0.492188,Yes,No
12109,Ryan Allen,27,2017,P,Special Teams,NE,1200000,500000,1900000,0.011,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
12110,Brad Nortman,28,2017,P,Special Teams,JAX,1900000,0,1900000,0.009,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
12111,Joe Berger,35,2017,G,Offense,MIN,1000000,457500,1882500,0.011,NFC,NFC North,13,3,0,0.8125,1,382,252,130,0.447115,0.492188,Yes,No
12112,Robert Golden,27,2017,FS,Defense,PIT,1465000,416666,1881666,0.011,AFC,AFC North,13,3,0,0.8125,1,406,308,98,0.423077,0.453125,Yes,No
12113,Jabrill Peppers,22,2017,S,Defense,CLE,465000,1415361,1880361,0.009,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
12114,Germain Ifedi,23,2017,RT,Offense,SEA,825687,1052746,1878433,0.011,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
12115,Nevin Lawson,26,2017,CB,Defense,DET,1797000,75146,1872146,0.011,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
12116,Takkarist McKinley,22,2017,DE,Defense,ATL,465000,1392551,1857551,0.011,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
12117,Gareon Conley,22,2017,CB,Defense,LV/OAK,416824,1438168,1854992,0.011,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
12118,Chris Long,32,2017,DE,Defense,PHI,1000000,100000,1850000,0.011,NFC,NFC East,13,3,0,0.8125,1,457,295,162,0.432692,0.460938,Yes,Yes
12119,Josh Martin,26,2017,OLB,Defense,NYJ,1550000,225000,1850000,0.011,AFC,AFC East,5,11,0,0.3125,4,298,382,-84,0.4375,0.519531,No,No
12120,Patrick DiMarco,28,2017,FB,Offense,BUF,1300000,500000,1850000,0.011,AFC,AFC East,9,7,0,0.5625,2,302,359,-57,0.395833,0.492188,Yes,No
12121,Tom Compton,28,2017,T,Offense,CHI,1000000,850000,1850000,0.011,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
12122,Kevin Pamphile,27,2017,G,Offense,TB,1797000,49625,1846625,0.011,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
12123,Aaron Lynch,24,2017,DE,Defense,SF,1797000,49500,1846500,0.009,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
12124,Avery Williamson,25,2017,ILB,Defense,TEN,1797000,48613,1845613,0.01,AFC,AFC South,9,7,0,0.5625,2,334,356,-22,0.395833,0.433594,Yes,No
12125,Kendall Wright,28,2017,WR,Offense,CHI,1250000,250000,1843750,0.011,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
12126,Tre'Davious White,22,2017,CB,Defense,BUF,465000,1369747,1834747,0.011,AFC,AFC East,9,7,0,0.5625,2,302,359,-57,0.395833,0.492188,Yes,No
12127,Devon Kennard,26,2017,OLB,Defense,NYG,1797000,36140,1833140,0.011,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
12128,Taco Charlton,23,2017,DE,Defense,DAL,465000,1358343,1823343,0.011,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
12129,Zach Fulton,26,2017,G,Offense,KC,1788500,26055,1823055,0.011,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
12130,Travis Carrie,27,2017,CB,Defense,LV/OAK,1797000,16741,1813741,0.01,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
12131,Shamar Stephen,26,2017,DT,Defense,MIN,1797000,16287,1813287,0.011,NFC,NFC North,13,3,0,0.8125,1,382,252,130,0.447115,0.492188,Yes,No
12132,Craig Robertson,29,2017,ILB,Defense,NO,1105000,400000,1800000,0.011,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
12133,Nathan Stupar,29,2017,OLB,Defense,NO,1350000,400000,1800000,0.011,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
12134,Aldrick Robinson,29,2017,WR,Offense,SF,1250000,150000,1800000,0.009,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
12135,Corey Graham,32,2017,FS,Defense,PHI,1000000,400000,1800000,0.01,NFC,NFC East,13,3,0,0.8125,1,457,295,162,0.432692,0.460938,Yes,Yes
12136,Andre Roberts,29,2017,WR,Offense,ATL,1300000,500000,1800000,0.011,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
12137,Luke Willson,27,2017,TE,Offense,SEA,1000000,800000,1800000,0.011,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
12138,Brad Wing,26,2017,P,Special Teams,NYG,1125000,500000,1800000,0.011,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
12139,Will Compton,28,2017,ILB,Defense,WAS,1797000,0,1797000,0.01,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
12140,Dominique Easley,25,2017,DT,Defense,LAR/STL,1797000,0,1797000,0.011,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
12141,Albert Wilson,25,2017,WR,Offense,KC,1797000,0,1797000,0.011,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
12142,E.J. Gaines,25,2017,CB,Defense,BUF,1797000,0,1797000,0.011,AFC,AFC East,9,7,0,0.5625,2,302,359,-57,0.395833,0.492188,Yes,No
12143,Cameron Fleming,25,2017,T,Offense,NE,1797000,0,1797000,0.011,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
12144,Kerry Wynn,26,2017,DE,Defense,NYG,1797000,0,1797000,0.011,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
12145,Michael Thomas,27,2017,FS,Defense,MIA,1797000,0,1797000,0.01,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
12146,Chris Hubbard,26,2017,RT,Offense,PIT,1797000,0,1797000,0.011,AFC,AFC North,13,3,0,0.8125,1,406,308,98,0.423077,0.453125,Yes,No
12147,Damien Williams,25,2017,RB,Offense,MIA,1797000,0,1797000,0.01,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
12148,Michael Schofield,27,2017,RT,Offense,LAC/SD,1797000,0,1797000,0.011,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
12149,Korey Toomer,29,2017,ILB,Defense,LAC/SD,1797000,0,1797000,0.011,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
12150,Denico Autry,27,2017,DE,Defense,LV/OAK,1797000,0,1797000,0.01,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
12151,Ryan Jensen,26,2017,C,Offense,BAL,1797000,0,1797000,0.011,AFC,AFC North,9,7,0,0.5625,2,395,303,92,0.298611,0.441406,No,No
12152,Terrance West,26,2017,RB,Offense,BAL,1797000,0,1797000,0.011,AFC,AFC North,9,7,0,0.5625,2,395,303,92,0.298611,0.441406,No,No
12153,Marcus Martin,24,2017,G,Offense,CLE,1777000,0,1797000,0.008,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
12154,Jamize Olawale,28,2017,FB,Offense,LV/OAK,1500000,190000,1790000,0.01,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
12155,James White,25,2017,RB,Offense,NE,690000,1099272,1789272,0.011,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
12156,Byron Bell,28,2017,RT,Offense,DAL,1000000,250000,1775000,0.011,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
12157,Mike Adams,36,2017,SS,Defense,CAR,1000000,325000,1775000,0.01,NFC,NFC South,11,5,0,0.6875,2,363,327,36,0.5,0.539062,Yes,No
12158,Lance Kendricks,29,2017,TE,Offense,GB,800000,600000,1775000,0.01,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
12159,Xavier Su'a-Filo,26,2017,G,Offense,HOU,1177036,589382,1766418,0.01,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
12160,Cody Davis,28,2017,FS,Defense,LAR/STL,1111111,0,1761111,0.011,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
12161,DeMarcus Lawrence,25,2017,DE,Defense,DAL,1170907,581209,1752116,0.01,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
12162,Senio Kelemete,27,2017,G,Offense,NO,1275000,150000,1750000,0.011,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
12163,Robbie Gould,35,2017,K,Special Teams,SF,1500000,250000,1750000,0.009,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
12164,Nick Folk,33,2017,K,Special Teams,TB,1000000,0,1750000,0.01,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
12165,Anthony Sherman,29,2017,FB,Offense,KC,1100000,500000,1750000,0.01,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
12166,Kyle Wilber,28,2017,OLB,Defense,DAL,1250000,500000,1750000,0.01,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
12167,John Jerry,31,2017,G,Offense,NYG,925000,800000,1750000,0.01,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
12168,Marshall Newhouse,29,2017,RT,Offense,LV/OAK,1050000,0,1750000,0.01,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
12169,Mychal Rivera,27,2017,TE,Offense,JAX,1250000,0,1750000,0.009,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
12170,Danny Woodhead,32,2017,RB,Offense,BAL,1000000,750000,1750000,0.011,AFC,AFC North,9,7,0,0.5625,2,395,303,92,0.298611,0.441406,No,No
12171,Spencer Ware,26,2017,RB,Offense,KC,1300000,333333,1745833,0.01,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
12172,David Njoku,21,2017,TE,Offense,CLE,465000,1266835,1731835,0.008,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
12173,Jay Prosch,25,2017,FB,Offense,HOU,690000,19670,1709670,0.01,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
12174,Daniel Kilgore,30,2017,C,Offense,SF,1000000,337500,1700000,0.008,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
12175,Jacquizz Rodgers,27,2017,RB,Offense,TB,1100000,0,1700000,0.01,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
12176,Daniel Sorensen,27,2017,SS,Defense,KC,690000,1000000,1700000,0.01,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
12177,J.J. Wilcox,26,2017,FS,Defense,PIT,775000,675000,1700000,0.01,AFC,AFC North,13,3,0,0.8125,1,406,308,98,0.423077,0.453125,Yes,No
12178,Chance Warmack,26,2017,G,Offense,PHI,760000,875000,1697500,0.01,NFC,NFC East,13,3,0,0.8125,1,457,295,162,0.432692,0.460938,Yes,Yes
12179,T.J. Watt,23,2017,OLB,Defense,PIT,465000,1218376,1683376,0.01,AFC,AFC North,13,3,0,0.8125,1,406,308,98,0.423077,0.453125,Yes,No
12180,Manti Te'o,26,2017,ILB,Defense,NO,850000,300000,1675000,0.01,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
12181,Charles Johnson,28,2017,WR,Offense,CAR,1100000,325000,1675000,0.009,NFC,NFC South,11,5,0,0.6875,2,363,327,36,0.5,0.539062,Yes,No
12182,Landon Collins,23,2017,FS,Defense,NYG,991415,677828,1669243,0.01,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
12183,Jonathan Cooper,27,2017,G,Offense,DAL,1000000,500000,1656250,0.01,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
12184,Donovan Smith,24,2017,LT,Offense,TB,986715,668429,1655144,0.01,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
12185,Tavon Wilson,27,2017,SS,Defense,DET,900000,250000,1650000,0.01,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
12186,Jordan Mills,27,2017,RT,Offense,BUF,1350000,200000,1650000,0.01,AFC,AFC East,9,7,0,0.5625,2,302,359,-57,0.395833,0.492188,Yes,No
12187,Marqise Lee,26,2017,WR,Offense,JAX,1125549,520731,1646280,0.008,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
12188,Matthew Slater,32,2017,WR,Offense,NE,900000,300000,1643750,0.01,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
12189,Reuben Foster,23,2017,ILB,Defense,SF,465000,1177830,1642830,0.008,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
12190,Mario Edwards,23,2017,DE,Defense,LV/OAK,982015,659029,1641044,0.009,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
12191,A.Q. Shipley,31,2017,C,Offense,ARI,775000,362500,1637500,0.01,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
12192,Greg Zuerlein,30,2017,K,Special Teams,LAR/STL,1375000,250000,1625000,0.01,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
12193,T.J. Johnson,27,2017,C,Offense,CIN,1300000,175000,1625000,0.009,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
12194,Ryan Ramczyk,23,2017,RT,Offense,NO,465000,1151646,1616646,0.01,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
12195,Dontrelle Inman,28,2017,WR,Offense,CHI,1615290,0,1615290,0.009,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
12196,T.J. Yeldon,24,2017,RB,Offense,JAX,972617,640231,1612848,0.008,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
12197,Devin Smith,25,2017,WR,Offense,NYJ,968857,632712,1601569,0.01,AFC,AFC East,5,11,0,0.3125,4,298,382,-84,0.4375,0.519531,No,No
12198,LaMarcus Joyner,27,2017,FS,Defense,LAR/STL,1105934,494578,1600512,0.01,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
12199,Nick Foles,28,2017,QB,Offense,PHI,1000000,600000,1600000,0.009,NFC,NFC East,13,3,0,0.8125,1,457,295,162,0.432692,0.460938,Yes,Yes
12200,Jon Ryan,36,2017,P,Special Teams,SEA,1000000,600000,1600000,0.01,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
12201,Preston Smith,25,2017,OLB,Defense,WAS,960395,615792,1576187,0.009,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
12202,Brandin Cooks,24,2017,WR,Offense,NE,781599,0,1563198,0.009,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
12203,Weston Richburg,26,2017,C,Offense,NYG,1085093,466791,1551884,0.009,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
12204,Eddie Goldman,23,2017,DT,Defense,CHI,951938,598875,1550813,0.009,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
12205,Demetrius Harris,26,2017,TE,Offense,KC,1100000,200000,1550000,0.009,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
12206,Chris Jones,28,2017,P,Special Teams,DAL,800000,750000,1550000,0.009,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
12207,Michael Wilhoite,31,2017,ILB,Defense,SEA,800000,500000,1550000,0.009,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
12208,Dekoda Watson,29,2017,OLB,Defense,SF,1000000,333333,1533333,0.008,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
12209,Devin Funchess,23,2017,WR,Offense,CAR,836900,568797,1505697,0.008,NFC,NFC South,11,5,0,0.6875,2,363,327,36,0.5,0.539062,Yes,No
12210,Emmanuel Ogbah,24,2017,DE,Defense,CLE,750438,751753,1502191,0.007,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
12211,Tress Way,27,2017,P,Special Teams,WAS,1100000,250000,1500000,0.009,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
12212,Chris Maragos,30,2017,FS,Defense,PHI,1250000,250000,1500000,0.009,NFC,NFC East,13,3,0,0.8125,1,457,295,162,0.432692,0.460938,Yes,Yes
12213,Lee Smith,30,2017,TE,Offense,LV/OAK,1000000,0,1500000,0.009,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
12214,Christian Jones,26,2017,ILB,Defense,CHI,1000000,500000,1500000,0.009,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
12215,Paul Richardson,25,2017,WR,Offense,SEA,1062659,436879,1499538,0.009,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
12216,Kevin Dodd,25,2017,OLB,Defense,TEN,747832,741328,1489160,0.008,AFC,AFC South,9,7,0,0.5625,2,334,356,-22,0.395833,0.433594,Yes,No
12217,Dion Lewis,27,2017,RB,Offense,NE,1200000,200000,1487500,0.009,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
12218,Jamaal Charles,31,2017,RB,Offense,DEN,900000,0,1484375,0.009,AFC,AFC West,5,11,0,0.3125,4,289,382,-93,0.4125,0.492188,No,No
12219,Lance Dunbar,27,2017,RB,Offense,LAR/STL,1000000,0,1476556,0.009,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
12220,Jaylon Smith,22,2017,ILB,Defense,DAL,745226,730903,1476129,0.009,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
12221,Charley Hughlett,27,2017,LS,Special Teams,CLE,615000,0,1465000,0.007,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
12222,Benardrick McKinney,25,2017,ILB,Defense,HOU,920921,536840,1457761,0.009,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
12223,Hunter Henry,23,2017,TE,Offense,LAC/SD,740014,710055,1450069,0.009,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
12224,Brock Coyle,27,2017,ILB,Defense,SF,1000000,400000,1450000,0.007,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
12225,Sherrick McManis,30,2017,CB,Defense,CHI,1000000,300000,1450000,0.008,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
12226,K'Waun Williams,26,2017,CB,Defense,SF,615000,825000,1440000,0.007,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
12227,Myles Jack,22,2017,OLB,Defense,JAX,737929,701716,1439645,0.007,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
12228,Wes Horton,27,2017,DE,Defense,CAR,775000,0,1437500,0.008,NFC,NFC South,11,5,0,0.6875,2,363,327,36,0.5,0.539062,Yes,No
12229,Zach Kerr,27,2017,DE,Defense,DEN,1000000,250000,1437500,0.009,AFC,AFC West,5,11,0,0.3125,4,289,382,-93,0.4125,0.492188,No,No
12230,Hau'oli Kikaha,25,2017,OLB,Defense,NO,913755,522511,1436266,0.009,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
12231,Johnny Hekker,27,2017,P,Special Teams,LAR/STL,775000,646551,1421551,0.009,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
12232,Daren Bates,27,2017,ILB,Defense,TEN,1250000,166666,1416666,0.007,AFC,AFC South,9,7,0,0.5625,2,334,356,-22,0.395833,0.433594,Yes,No
12233,Ted Larsen,30,2017,G,Offense,MIA,975000,416666,1416666,0.008,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
12234,Chris Jones,23,2017,DE,Defense,KC,708238,682950,1416188,0.008,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
12235,Eric Kendricks,25,2017,ILB,Defense,MIN,903720,502440,1406160,0.008,NFC,NFC North,13,3,0,0.8125,1,382,252,130,0.447115,0.492188,Yes,No
12236,Andre Holmes,29,2017,WR,Offense,BUF,800000,550000,1400000,0.008,AFC,AFC East,9,7,0,0.5625,2,302,359,-57,0.395833,0.492188,Yes,No
12237,Tank Carder,28,2017,ILB,Defense,CLE,1200000,150000,1400000,0.007,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
12238,Xavien Howard,24,2017,CB,Defense,MIA,728547,664189,1392736,0.008,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
12239,Brandon Fusco,29,2017,G,Offense,SF,1000000,0,1387500,0.007,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
12240,Damion Square,28,2017,DT,Defense,LAC/SD,775000,612500,1387500,0.008,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
12241,Robert Turbin,28,2017,RB,Offense,IND,800000,0,1381250,0.008,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
12242,Donnie Jones,37,2017,P,Special Teams,PHI,1250000,125000,1375000,0.008,NFC,NFC East,13,3,0,0.8125,1,457,295,162,0.432692,0.460938,Yes,Yes
12243,James Develin,29,2017,FB,Offense,NE,800000,150000,1375000,0.008,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
12244,Jaquiski Tartt,25,2017,FS,Defense,SF,792910,480821,1373731,0.007,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
12245,Noah Spence,23,2017,DE,Defense,TB,724377,647509,1371886,0.008,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
12246,Andy Lee,35,2017,P,Special Teams,ARI,1000000,362500,1362500,0.008,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
